repeat	count	RPM
RSP_LIKE.het.U_102_212724_212887	401.66	14.19
RSP_LIKE.het.U_102_222041_222197	234.32	8.28
RSP_LIKE.het.U_102_177279_177436	27.57	0.97
RSP_LIKE.het.U_102_158735_158893	5.55	0.20
RSP_LIKE.het.U_102_170760_170926	2.29	0.08
RSP_LIKE.het.U_102_221067_221224	530.76	18.75
RSP_LIKE.het.U_102_231280_231436	94.77	3.35
RSP_LIKE.het.U_102_117594_117755	312.44	11.04
RSP_LIKE.het.U_102_229824_229981	2647.73	93.54
RSP_LIKE.5A.X_5192774_5192931__reversed_	3198.11	112.98
RSP_LIKE.3A.X_2212068_2212230	485.76	17.16
RSP_LIKE.3A.X_2213865_2214027	17.08	0.60
RSP_LIKE.2E.X_2009911_2010073	10.25	0.36
RSP_LIKE.2E.X_2010075_2010237	36.45	1.29
RSP_LIKE.2E.X_2010239_2010401	24.11	0.85
RSP_LIKE.2E.X_2009747_2009909	5.56	0.20
RSP_LIKE.3A.X_2212721_2212882	73.91	2.61
RSP_LIKE.3A.X_2213048_2213210	82.83	2.93
RSP_LIKE.3A.X_2213212_2213374	74.75	2.64
RSP_LIKE.3A.X_2212884_2213046	84.31	2.98
RSP_LIKE.2E.X_2012042_2012205	22.22	0.79
RSP_LIKE.2E.X_2011714_2011877	16.29	0.58
RSP_LIKE.2E.X_2011879_2012041	9.91	0.35
RSP_LIKE.2E.X_2011058_2011221	30.12	1.06
RSP_LIKE.2E.X_2011550_2011713	18.36	0.65
RSP_LIKE.2E.X_2010402_2010565	22.71	0.80
RSP_LIKE.2E.X_2011222_2011385	29.92	1.06
RSP_LIKE.2E.X_2010730_2010893	26.90	0.95
RSP_LIKE.2E.X_2010894_2011057	39.64	1.40
RSP_LIKE.2E.X_2011386_2011549	34.61	1.22
RSP_LIKE.2E.X_2010566_2010729	33.81	1.19
RSP_LIKE.dere.consensus_1_169*	*	*
RSP_LIKE.4C.X_4093471_4093623	0.87	0.03
RSP_LIKE.1A.X_152682_152808__reversed_	3.91	0.14
RSP_LIKE.1A.X_121501_121627__reversed_	3.09	0.11
RSP_LIKE.3F.X_3558063_3558168__reversed_	2.15	0.08
RSP_LIKE.6A.X_6059816_6059966	3.73	0.13
RSP_LIKE.6A.X_6060312_6060472	2.13	0.08
RSP_LIKE.6A.X_6060146_6060306	6.32	0.22
RSP_LIKE.4B.X_3828714_3828874	15.34	0.54
RSP_LIKE.4B.X_3829046_3829206	13.41	0.47
RSP_LIKE.4B.X_3829212_3829372	11.32	0.40
RSP_LIKE.4B.X_3828880_3829040	11.11	0.39
RSP_LIKE.4B.X_3828548_3828708	7.71	0.27
RSP_LIKE.4C.X_4094449_4094607	4.62	0.16
RSP_LIKE.4C.X_4093625_4093787	1.21	0.04
RSP_LIKE.4C.X_4093789_4093952	0.90	0.03
RSP_LIKE.11E.X_12739692_12739855__reversed_	24.94	0.88
RSP_LIKE.10F.X_11439787_11439950	52.71	1.86
RSP_LIKE.11B.X_12233072_12233235	32.75	1.16
RSP_LIKE.10F.X_11439457_11439620	47.95	1.69
RSP_LIKE.10F.X_11438302_11438465	32.81	1.16
RSP_LIKE.10F.X_11438632_11438795	28.20	1.00
RSP_LIKE.9F.X_10594979_10595142	57.20	2.02
RSP_LIKE.10A.X_10645838_10646001__reversed_	22.28	0.79
RSP_LIKE.10F.X_11437972_11438135	15.82	0.56
RSP_LIKE.9F.X_10594484_10594647	54.17	1.91
RSP_LIKE.9F.X_10595309_10595472	42.08	1.49
RSP_LIKE.9F.X_10593989_10594152	54.11	1.91
RSP_LIKE.9F.X_10594154_10594317	54.61	1.93
RSP_LIKE.9F.X_10593659_10593822	41.59	1.47
RSP_LIKE.9F.X_10593824_10593987	49.75	1.76
RSP_LIKE.9F.X_10594649_10594812	51.32	1.81
RSP_LIKE.9F.X_10592844_10593007	38.90	1.37
RSP_LIKE.9F.X_10593494_10593657	33.04	1.17
RSP_LIKE.9F.X_10592514_10592677	51.58	1.82
RSP_LIKE.10A.X_10646333_10646496__reversed_	14.18	0.50
RSP_LIKE.9F.X_10592679_10592842	47.42	1.68
RSP_LIKE.9D.X_10105995_10106158	28.13	0.99
RSP_LIKE.9D.X_10105666_10105828	29.34	1.04
RSP_LIKE.9F.X_10593174_10593336	10.78	0.38
RSP_LIKE.8D.X_8786155_8786318__reversed_	41.07	1.45
RSP_LIKE.9D.X_10105177_10105340	38.09	1.35
RSP_LIKE.9D.X_10105342_10105505	41.11	1.45
RSP_LIKE.9D.X_10106483_10106646	17.93	0.63
RSP_LIKE.9C.X_10055269_10055432__reversed_	26.41	0.93
RSP_LIKE.9C.X_10054939_10055102__reversed_	33.53	1.18
RSP_LIKE.8D.X_8787474_8787637__reversed_	26.10	0.92
RSP_LIKE.8D.X_8786320_8786483__reversed_	38.29	1.35
RSP_LIKE.8D.X_8786980_8787143__reversed_	45.80	1.62
RSP_LIKE.8D.X_8786650_8786813__reversed_	44.54	1.57
RSP_LIKE.3F.X_3556413_3556576__reversed_	12.21	0.43
RSP_LIKE.3F.X_3557568_3557731__reversed_	26.27	0.93
RSP_LIKE.8D.X_8785660_8785823__reversed_	33.52	1.18
RSP_LIKE.3F.X_3557073_3557236__reversed_	23.98	0.85
RSP_LIKE.9C.X_10054790_10054937__reversed_	14.33	0.51
RSP_LIKE.7D.X_7614266_7614429__reversed_	28.13	0.99
RSP_LIKE.1A.X_151548_151711__reversed_	38.78	1.37
RSP_LIKE.1A.X_151878_152041__reversed_	41.12	1.45
RSP_LIKE.1A.X_149568_149731__reversed_	40.17	1.42
RSP_LIKE.7D.X_7614101_7614264__reversed_	25.59	0.90
RSP_LIKE.1A.X_151218_151381__reversed_	38.80	1.37
RSP_LIKE.1A.X_150888_151051__reversed_	54.51	1.93
RSP_LIKE.1A.X_149733_149896__reversed_	36.41	1.29
RSP_LIKE.1A.X_150723_150886__reversed_	47.95	1.69
RSP_LIKE.3F.X_3557898_3558061__reversed_	15.06	0.53
RSP_LIKE.3A.X_2463651_2463814	9.12	0.32
RSP_LIKE.3A.X_2463321_2463484	10.53	0.37
RSP_LIKE.1A.X_150393_150556__reversed_	52.34	1.85
RSP_LIKE.1A.X_149898_150061__reversed_	38.88	1.37
RSP_LIKE.1A.X_147566_147729__reversed_	37.76	1.33
RSP_LIKE.1A.X_149238_149401__reversed_	55.90	1.97
RSP_LIKE.1A.X_148072_148235__reversed_	39.16	1.38
RSP_LIKE.1A.X_147236_147399__reversed_	37.80	1.34
RSP_LIKE.8D.X_8785990_8786153__reversed_	35.80	1.26
RSP_LIKE.1A.X_146895_147058__reversed_	88.47	3.13
RSP_LIKE.1A.X_121192_121355__reversed_	31.37	1.11
RSP_LIKE.1A.X_145894_146057__reversed_	42.97	1.52
RSP_LIKE.1A.X_145564_145727__reversed_	28.01	0.99
RSP_LIKE.1A.X_120367_120530__reversed_	29.74	1.05
RSP_LIKE.1A.X_121027_121190__reversed_	35.90	1.27
RSP_LIKE.1A.X_121357_121502__reversed_	14.08	0.50
RSP_LIKE.11B.X_12232907_12233070	23.54	0.83
RSP_LIKE.12C.X_13396387_13396550	19.60	0.69
RSP_LIKE.12C.X_13397039_13397202	12.48	0.44
RSP_LIKE.12C.X_13396882_13397037	18.38	0.65
RSP_LIKE.10F.X_11440282_11440439	9.06	0.32
RSP_LIKE.12C.X_13397204_13397369	18.39	0.65
RSP_LIKE.12C.X_13397701_13397864	31.66	1.12
RSP_LIKE.12C.X_13398031_13398194	14.68	0.52
RSP_LIKE.12C.X_13396089_13396220	8.12	0.29
RSP_LIKE.12C.X_13396552_13396715	13.87	0.49
RSP_LIKE.10F.X_11438467_11438630	23.10	0.82
RSP_LIKE.10F.X_11438137_11438300	23.37	0.83
RSP_LIKE.11B.X_12233732_12233887	19.47	0.69
RSP_LIKE.1A.X_152538_152683__reversed_	16.80	0.59
RSP_LIKE.1A.X_146400_146563__reversed_	44.83	1.58
RSP_LIKE.1A.X_146059_146222__reversed_	44.33	1.57
RSP_LIKE.1A.X_120697_120860__reversed_	32.26	1.14
RSP_LIKE.1A.X_148908_149071__reversed_	53.31	1.88
RSP_LIKE.1A.X_148567_148730__reversed_	61.70	2.18
RSP_LIKE.1A.X_147401_147564__reversed_	45.66	1.61
RSP_LIKE.1A.X_148237_148400__reversed_	43.80	1.55
RSP_LIKE.1A.X_149403_149566__reversed_	37.05	1.31
RSP_LIKE.1A.X_147731_147894__reversed_	41.90	1.48
RSP_LIKE.1A.X_150063_150226__reversed_	43.60	1.54
RSP_LIKE.1A.X_150558_150721__reversed_	38.54	1.36
RSP_LIKE.1A.X_151713_151876__reversed_	37.86	1.34
RSP_LIKE.1A.X_152373_152536__reversed_	32.79	1.16
RSP_LIKE.8D.X_8785495_8785658__reversed_	30.64	1.08
RSP_LIKE.8D.X_8786815_8786978__reversed_	49.06	1.73
RSP_LIKE.8D.X_8787145_8787308__reversed_	40.35	1.43
RSP_LIKE.8D.X_8786485_8786648__reversed_	41.57	1.47
RSP_LIKE.8D.X_8787639_8787802__reversed_	15.84	0.56
RSP_LIKE.9C.X_10055104_10055267__reversed_	30.32	1.07
RSP_LIKE.9D.X_10105830_10105993	41.64	1.47
RSP_LIKE.9F.X_10592192_10592355	55.87	1.97
RSP_LIKE.11D.X_12604256_12604419__reversed_	2.99	0.11
RSP_LIKE.8D.X_8787310_8787472__reversed_	36.22	1.28
RSP_LIKE.9D.X_10105021_10105175	19.66	0.69
RSP_LIKE.3F.X_3556908_3557071__reversed_	32.16	1.14
RSP_LIKE.9F.X_10591871_10592025	16.59	0.59
RSP_LIKE.9F.X_10595144_10595307	47.53	1.68
RSP_LIKE.9F.X_10594814_10594977	52.72	1.86
RSP_LIKE.9F.X_10595474_10595637	30.79	1.09
RSP_LIKE.9F.X_10594319_10594482	52.29	1.85
RSP_LIKE.10F.X_11439952_11440115	50.43	1.78
RSP_LIKE.10F.X_11439622_11439785	46.49	1.64
RSP_LIKE.11C.X_12347077_12347240	31.63	1.12
RSP_LIKE.10F.X_11438797_11438960	38.48	1.36
RSP_LIKE.10F.X_11440117_11440280	28.97	1.02
RSP_LIKE.11E.X_12739362_12739525__reversed_	26.60	0.94
RSP_LIKE.11D.X_12513717_12513880	4.80	0.17
RSP_LIKE.11E.X_12740319_12740482__reversed_	23.97	0.85
RSP_LIKE.11E.X_12739857_12740020__reversed_	24.99	0.88
RSP_LIKE.10F.X_11439127_11439290	41.66	1.47
RSP_LIKE.9F.X_10592027_10592190	32.91	1.16
RSP_LIKE.9F.X_10593009_10593172	30.23	1.07
RSP_LIKE.12F.X_14164582_14164745__reversed_	20.55	0.73
RSP_LIKE.12F.X_14165077_14165240__reversed_	18.49	0.65
RSP_LIKE.11E.X_12740649_12740812__reversed_	30.15	1.07
RSP_LIKE.12C.X_13397371_13397534	40.88	1.44
RSP_LIKE.11E.X_12740814_12740977__reversed_	20.98	0.74
RSP_LIKE.1A.X_146565_146728__reversed_	45.15	1.59
RSP_LIKE.1A.X_149073_149236__reversed_	72.56	2.56
RSP_LIKE.1A.X_152208_152371__reversed_	45.73	1.62
RSP_LIKE.1A.X_150228_150391__reversed_	46.96	1.66
RSP_LIKE.11E.X_12738726_12738889__reversed_	21.34	0.75
RSP_LIKE.12F.X_14164264_14164427__reversed_	33.38	1.18
RSP_LIKE.11D.X_12603926_12604089__reversed_	3.70	0.13
RSP_LIKE.11D.X_12604091_12604254__reversed_	3.36	0.12
RSP_LIKE.1A.X_120532_120695__reversed_	24.42	0.86
RSP_LIKE.11E.X_12738561_12738724__reversed_	20.48	0.72
RSP_LIKE.1A.X_146730_146893__reversed_	84.92	3.00
RSP_LIKE.1A.X_148402_148565__reversed_	60.09	2.12
RSP_LIKE.9F.X_10593338_10593492	11.41	0.40
RSP_LIKE.10A.X_10646003_10646166__reversed_	25.98	0.92
RSP_LIKE.11B.X_12233567_12233730	23.27	0.82
RSP_LIKE.11B.X_12232742_12232905	26.71	0.94
RSP_LIKE.11C.X_12346582_12346745	16.09	0.57
RSP_LIKE.11B.X_12232577_12232740	19.36	0.68
RSP_LIKE.8D.X_8785165_8785328__reversed_	23.75	0.84
RSP_LIKE.8D.X_8785330_8785493__reversed_	30.22	1.07
RSP_LIKE.11D.X_12661876_12662039__reversed_	8.02	0.28
RSP_LIKE.11D.X_12661216_12661379__reversed_	11.97	0.42
RSP_LIKE.11B.X_12234054_12234217	15.11	0.53
RSP_LIKE.9F.X_10592357_10592512	55.74	1.97
RSP_LIKE.9D.X_10106160_10106316	17.26	0.61
RSP_LIKE.9D.X_10105507_10105663	25.95	0.92
RSP_LIKE.11E.X_12788470_12788633__reversed_	1.68	0.06
RSP_LIKE.11E.X_12740022_12740163__reversed_	15.39	0.54
RSP_LIKE.11E.X_12740979_12741120__reversed_	13.21	0.47
RSP_LIKE.11E.X_12738891_12739054__reversed_	29.67	1.05
RSP_LIKE.8D.X_8785825_8785988__reversed_	44.25	1.56
RSP_LIKE.8D.X_8785000_8785163__reversed_	16.13	0.57
RSP_LIKE.10A.X_10646168_10646331__reversed_	21.80	0.77
RSP_LIKE.10A.X_10645673_10645836__reversed_	23.17	0.82
RSP_LIKE.10F.X_11438962_11439125	33.10	1.17
RSP_LIKE.9C.X_10055434_10055588__reversed_	7.59	0.27
RSP_LIKE.1A.X_120037_120200__reversed_	12.42	0.44
RSP_LIKE.1A.X_116988_117102__reversed_	9.07	0.32
RSP_LIKE.1A.X_118063_118177__reversed_	7.16	0.25
RSP_LIKE.1A.X_116440_116554__reversed_	8.31	0.29
RSP_LIKE.1A.X_115534_115648__reversed_	4.86	0.17
RSP_LIKE.9D.X_10106319_10106481	17.17	0.61
RSP_LIKE.11D.X_12661546_12661709__reversed_	7.17	0.25
RSP_LIKE.11D.X_12660886_12661049__reversed_	6.14	0.22
RSP_LIKE.12F.X_14114033_14114196	5.09	0.18
RSP_LIKE.11D.X_12661051_12661214__reversed_	12.03	0.42
RSP_LIKE.11D.X_12661381_12661544__reversed_	8.84	0.31
RSP_LIKE.11D.X_12661711_12661874__reversed_	6.15	0.22
RSP_LIKE.10F.X_11439292_11439455	52.18	1.84
RSP_LIKE.11E.X_12788635_12788798__reversed_	6.34	0.22
RSP_LIKE.11E.X_12788800_12788963__reversed_	6.02	0.21
RSP_LIKE.11C.X_12346912_12347075	14.08	0.50
RSP_LIKE.1A.X_145729_145892__reversed_	40.10	1.42
RSP_LIKE.1A.X_151053_151216__reversed_	62.76	2.22
RSP_LIKE.1A.X_117898_118061__reversed_	12.78	0.45
RSP_LIKE.3F.X_3557733_3557896__reversed_	27.96	0.99
RSP_LIKE.3F.X_3557403_3557566__reversed_	19.80	0.70
RSP_LIKE.3F.X_3556743_3556906__reversed_	32.09	1.13
RSP_LIKE.12C.X_13397866_13398029	28.25	1.00
RSP_LIKE.12C.X_13397536_13397699	30.96	1.09
RSP_LIKE.12F.X_14163769_14163932__reversed_	23.72	0.84
RSP_LIKE.11E.X_12788965_12789132__reversed_	1.80	0.06
RSP_LIKE.3F.X_3556578_3556741__reversed_	20.96	0.74
RSP_LIKE.3F.X_3557238_3557401__reversed_	16.11	0.57
RSP_LIKE.11E.X_12740484_12740647__reversed_	36.06	1.27
RSP_LIKE.11E.X_12739527_12739690__reversed_	32.95	1.16
RSP_LIKE.12F.X_14164912_14165075__reversed_	13.08	0.46
RSP_LIKE.1A.X_151383_151546__reversed_	39.03	1.38
RSP_LIKE.1A.X_120862_121025__reversed_	36.21	1.28
RSP_LIKE.11E.X_12741123_12741274__reversed_	14.27	0.50
RSP_LIKE.7D.X_7614596_7614747__reversed_	5.67	0.20
RSP_LIKE.12F.X_14113880_14114031	6.26	0.22
RSP_LIKE.11E.X_12740166_12740317__reversed_	26.48	0.94
RSP_LIKE.11E.X_12739209_12739360__reversed_	25.46	0.90
RSP_LIKE.11E.X_12739056_12739207__reversed_	24.77	0.87
RSP_LIKE.12F.X_14113727_14113878	8.07	0.29
RSP_LIKE.12F.X_14113574_14113725	5.83	0.21
RSP_LIKE.12F.X_14164429_14164580__reversed_	12.77	0.45
RSP_LIKE.12F.X_14165242_14165393__reversed_	13.07	0.46
RSP_LIKE.12F.X_14165560_14165711__reversed_	10.14	0.36
RSP_LIKE.7D.X_7614431_7614594__reversed_	13.26	0.47
RSP_LIKE.12F.X_14164099_14164262__reversed_	39.94	1.41
RSP_LIKE.12F.X_14164747_14164910__reversed_	20.03	0.71
RSP_LIKE.11D.X_12604421_12604584__reversed_	4.46	0.16
RSP_LIKE.1A.X_120202_120365__reversed_	23.64	0.83
RSP_LIKE.11B.X_12233402_12233565	39.46	1.39
RSP_LIKE.1A.X_147060_147234__reversed_	85.56	3.02
RSP_LIKE.1A.X_148732_148906__reversed_	69.10	2.44
RSP_LIKE.1A.X_146224_146398__reversed_	71.23	2.52
RSP_LIKE.1A.X_147896_148070__reversed_	73.49	2.60
RSP_LIKE.3F.X_3556247_3556411__reversed_	5.11	0.18
RSP_LIKE.12F.X_14163934_14164097__reversed_	40.68	1.44
RSP_LIKE.11B.X_12233237_12233400	31.58	1.12
RSP_LIKE.11B.X_12233889_12234052	13.04	0.46
RSP_LIKE.11B.X_12232421_12232575	11.19	0.40
RSP_LIKE.12C.X_13396717_13396880	16.15	0.57
RSP_LIKE.11C.X_12346417_12346580	10.04	0.35
RSP_LIKE.12C.X_13396222_13396385	11.11	0.39
RSP_LIKE.11C.X_12346747_12346910	15.98	0.56
RSP_LIKE.12F.X_14165395_14165558__reversed_	13.42	0.47
RSP_LIKE.1A.X_152043_152207__reversed_	44.28	1.56
RSP_LIKE.3A.X_2463486_2463649	11.85	0.42
RSP_LIKE.3A.X_2463816_2463979	8.37	0.30
RSP_LIKE.4C.X_4094285_4094447	6.26	0.22
RSP_LIKE.4C.X_4094120_4094282	6.82	0.24
RSP_LIKE.4C.X_4093955_4094117	7.08	0.25
RSP_LIKE.3A.X_2211579_2211740	35.01	1.24
