repeat	count	RPM
RSP.het.utg_2021.0_300616.quiver_290410_290526__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_139010_139125	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_292185_292300__reversed_	2.77	0.08
RSP.het.utg_2021.0_300616.quiver_186337_186452__reversed_	19.05	0.58
RSP.het.utg_2021.0_300616.quiver_298275_298390__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_193820_193936__reversed_	10.32	0.31
RSP.het.utg_2021.0_300616.quiver_200929_201044__reversed_	10.54	0.32
RSP.het.utg_2021.0_300616.quiver_202558_202673__reversed_	9.81	0.30
RSP.het.utg_2021.0_300616.quiver_290089_290188__reversed_	2.97	0.09
RSP.het.utg_2021.0_300616.quiver_151784_151884	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_176129_176229__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_163129_163229	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_158010_158110	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_170436_170536__reversed_	1.79	0.05
RSP.het.utg_2021.0_300616.quiver_298618_298734__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_186686_186802__reversed_	5.15	0.16
RSP.het.utg_2021.0_300616.quiver_175897_176012__reversed_	6.75	0.20
RSP.het.utg_2021.0_300616.quiver_289855_289971__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_182313_182424__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_296281_296393__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_190153_190268__reversed_	4.92	0.15
RSP.het.utg_2021.0_300616.quiver_197592_197707__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_168592_168705	2.26	0.07
RSP.het.utg_2021.0_300616.quiver_185189_185304__reversed_	2.00	0.06
RSP.het.utg_2021.0_300616.quiver_299175_299290__reversed_	1.65	0.05
RSP.het.utg_2021.0_300616.quiver_187796_187911__reversed_	10.29	0.31
RSP.het.utg_2021.0_300616.quiver_299726_299841__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_163014_163128	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_152117_152233	8.21	0.25
RSP.het.utg_2021.0_300616.quiver_297098_297213__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_198290_198406__reversed_	10.65	0.32
RSP.het.utg_2021.0_300616.quiver_193473_193586__reversed_	2.02	0.06
RSP.het.utg_2021.0_300616.quiver_289973_290087__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_151885_151999	5.66	0.17
RSP.het.utg_2021.0_300616.quiver_284279_284392__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_158111_158224	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_279159_279272__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_163230_163343	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_157895_158009	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_284494_284608__reversed_	9.91	0.30
RSP.het.utg_2021.0_300616.quiver_298051_298150__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_279374_279488__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_150979_151095	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_291865_291981__reversed_	8.18	0.25
RSP.het.utg_2021.0_300616.quiver_146051_146166	5.11	0.15
RSP.het.utg_2021.0_300616.quiver_137645_137761	10.92	0.33
RSP.het.utg_2018.0_154882.quiver_125533_125649__reversed_	0.00	0.00
RSP.het.utg_2018.0_154882.quiver_25432_25548	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_291399_291515__reversed_	7.41	0.22
RSP.het.utg_2021.0_300616.quiver_292068_292184__reversed_	2.07	0.06
RSP.het.utg_2021.0_300616.quiver_196547_196662__reversed_	5.36	0.16
RSP.het.utg_2021.0_300616.quiver_198057_198173__reversed_	1.07	0.03
RSP.het.utg_2021.0_300616.quiver_138546_138661	4.46	0.13
RSP.het.utg_2021.0_300616.quiver_139325_139440	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_199533_199648__reversed_	1.64	0.05
RSP.het.utg_2021.0_300616.quiver_188806_188922__reversed_	5.89	0.18
RSP.het.utg_2021.0_300616.quiver_180633_180748__reversed_	5.93	0.18
RSP.het.utg_2021.0_300616.quiver_294593_294710__reversed_	1.71	0.05
RSP.het.utg_2021.0_300616.quiver_181730_181845__reversed_	4.61	0.14
RSP.het.utg_2021.0_300616.quiver_295696_295812__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_189624_189727__reversed_	5.89	0.18
RSP.het.utg_2021.0_300616.quiver_183472_183587__reversed_	4.70	0.14
RSP.het.utg_2021.0_300616.quiver_297449_297565__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_138316_138431	3.19	0.10
RSP.het.utg_2021.0_300616.quiver_168938_169051	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_283961_284076__reversed_	0.85	0.03
RSP.het.utg_2021.0_300616.quiver_163546_163661	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_293722_293838__reversed_	5.21	0.16
RSP.het.utg_2021.0_300616.quiver_179763_179878__reversed_	11.87	0.36
RSP.het.utg_2021.0_300616.quiver_137416_137531	2.02	0.06
RSP.het.utg_2021.0_300616.quiver_292852_292967__reversed_	6.47	0.20
RSP.het.utg_2021.0_300616.quiver_145822_145937	1.85	0.06
RSP.het.utg_2021.0_300616.quiver_187447_187561__reversed_	29.90	0.91
RSP.het.utg_2021.0_300616.quiver_294799_294915__reversed_	4.81	0.15
RSP.het.utg_2021.0_300616.quiver_180837_180952__reversed_	0.59	0.02
RSP.het.utg_2021.0_300616.quiver_299379_299493__reversed_	10.20	0.31
RSP.het.utg_2021.0_300616.quiver_297698_297813__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_183720_183834__reversed_	2.26	0.07
RSP.het.utg_2021.0_300616.quiver_294044_294158__reversed_	13.70	0.41
RSP.het.utg_2021.0_300616.quiver_293493_293608__reversed_	5.23	0.16
RSP.het.utg_2021.0_300616.quiver_294364_294479__reversed_	3.25	0.10
RSP.het.utg_2021.0_300616.quiver_137996_138110	4.11	0.12
RSP.het.utg_2021.0_300616.quiver_292506_292620__reversed_	12.81	0.39
RSP.het.utg_2021.0_300616.quiver_198840_198955__reversed_	6.54	0.20
RSP.het.utg_2021.0_300616.quiver_194024_194138__reversed_	4.97	0.15
RSP.het.utg_2021.0_300616.quiver_150870_150978	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_202093_202209__reversed_	14.75	0.45
RSP.het.utg_2021.0_300616.quiver_297215_297331__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_183242_183357__reversed_	0.70	0.02
RSP.het.utg_2021.0_300616.quiver_190270_190386__reversed_	4.60	0.14
RSP.het.utg_2021.0_300616.quiver_296399_296515__reversed_	4.82	0.15
RSP.het.utg_2021.0_300616.quiver_232613_232729__reversed_	31.86	0.96
RSP.het.utg_2021.0_300616.quiver_181847_181962__reversed_	4.49	0.14
RSP.het.utg_2021.0_300616.quiver_295814_295930__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_189153_189268__reversed_	6.76	0.20
RSP.het.utg_2021.0_300616.quiver_189729_189844__reversed_	5.94	0.18
RSP.het.utg_2021.0_300616.quiver_194140_194255__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_138199_138314	6.19	0.19
RSP.het.utg_2021.0_300616.quiver_293840_293955__reversed_	13.41	0.41
RSP.het.utg_2021.0_300616.quiver_197826_197942__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_152001_152116	8.32	0.25
RSP.het.utg_2021.0_300616.quiver_291516_291631__reversed_	5.25	0.16
RSP.het.utg_2021.0_300616.quiver_152935_153051	8.13	0.25
RSP.het.utg_2021.0_300616.quiver_198957_199072__reversed_	2.55	0.08
RSP.het.utg_2021.0_300616.quiver_295932_296047__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_196199_196314__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_168475_168590	12.46	0.38
RSP.het.utg_2021.0_300616.quiver_197709_197824__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_196082_196197__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_294160_294275__reversed_	5.79	0.18
RSP.het.utg_2021.0_300616.quiver_201976_202092__reversed_	8.93	0.27
RSP.het.utg_2021.0_300616.quiver_204684_204800__reversed_	24.02	0.73
RSP.het.utg_2021.0_300616.quiver_204101_204217__reversed_	18.65	0.56
RSP.het.utg_2021.0_300616.quiver_284725_284837__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_168128_168240	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_191450_191565__reversed_	10.29	0.31
RSP.het.utg_2021.0_300616.quiver_291196_291312__reversed_	4.30	0.13
RSP.het.utg_2021.0_300616.quiver_202674_202790__reversed_	3.04	0.09
RSP.het.utg_2021.0_300616.quiver_212139_212255__reversed_	32.78	0.99
RSP.het.utg_2021.0_300616.quiver_214004_214120__reversed_	36.46	1.10
RSP.het.utg_2021.0_300616.quiver_289505_289620__reversed_	4.44	0.13
RSP.het.utg_2021.0_300616.quiver_152701_152817	3.12	0.09
RSP.het.utg_2021.0_300616.quiver_193588_193703__reversed_	7.48	0.23
RSP.het.utg_2021.0_300616.quiver_283731_283847__reversed_	2.64	0.08
RSP.het.utg_2021.0_300616.quiver_163775_163891	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_168357_168473	7.81	0.24
RSP.het.utg_2021.0_300616.quiver_292622_292738__reversed_	9.99	0.30
RSP.het.utg_2021.0_300616.quiver_145704_145820	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_138775_138891	6.13	0.19
RSP.het.utg_2021.0_300616.quiver_190958_191073__reversed_	3.44	0.10
RSP.het.utg_2021.0_300616.quiver_298392_298501__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_184407_184515__reversed_	14.31	0.43
RSP.het.utg_2021.0_300616.quiver_187913_188028__reversed_	9.39	0.28
RSP.het.utg_2021.0_300616.quiver_299843_299958__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_298943_299058__reversed_	9.86	0.30
RSP.het.utg_2021.0_300616.quiver_296748_296864__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_188576_188691__reversed_	18.09	0.55
RSP.het.utg_2021.0_300616.quiver_181500_181615__reversed_	4.72	0.14
RSP.het.utg_2021.0_300616.quiver_295464_295581__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_196316_196432__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_189387_189503__reversed_	3.14	0.10
RSP.het.utg_2021.0_300616.quiver_199074_199190__reversed_	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_151212_151327	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_291633_291748__reversed_	5.09	0.15
RSP.het.utg_2021.0_300616.quiver_274596_274712__reversed_	6.41	0.19
RSP.het.utg_2021.0_300616.quiver_218428_218544__reversed_	18.62	0.56
RSP.het.utg_2021.0_300616.quiver_220407_220523__reversed_	17.90	0.54
RSP.het.utg_2021.0_300616.quiver_218079_218195__reversed_	56.63	1.71
RSP.het.utg_2021.0_300616.quiver_229582_229698__reversed_	33.48	1.01
RSP.het.utg_2021.0_300616.quiver_245598_245714__reversed_	44.81	1.36
RSP.het.utg_2021.0_300616.quiver_203869_203984__reversed_	11.06	0.33
RSP.het.utg_2021.0_300616.quiver_232379_232495__reversed_	18.32	0.55
RSP.het.utg_2021.0_300616.quiver_219476_219592__reversed_	1.30	0.04
RSP.het.utg_2021.0_300616.quiver_230630_230746__reversed_	8.24	0.25
RSP.het.utg_2021.0_300616.quiver_225300_225416__reversed_	24.15	0.73
RSP.het.utg_2021.0_300616.quiver_240938_241054__reversed_	31.93	0.97
RSP.het.utg_2021.0_300616.quiver_229146_229262__reversed_	14.10	0.43
RSP.het.utg_2021.0_300616.quiver_236275_236391__reversed_	15.05	0.46
RSP.het.G2_Rsp_corrected_mapped_consensus_23881_23996	12.76	0.39
RSP.het.utg_2021.0_300616.quiver_273429_273545__reversed_	33.42	1.01
RSP.het.utg_2021.0_300616.quiver_258544_258660__reversed_	32.38	0.98
RSP.het.utg_2021.0_300616.quiver_255979_256095__reversed_	54.51	1.65
RSP.het.utg_2021.0_300616.quiver_252133_252249__reversed_	30.29	0.92
RSP.het.utg_2021.0_300616.quiver_214820_214936__reversed_	30.38	0.92
RSP.het.G2_Rsp_corrected_mapped_consensus_13519_13633	9.62	0.29
RSP.het.G2_Rsp_corrected_mapped_consensus_18875_18991	42.60	1.29
RSP.het.G2_Rsp_corrected_mapped_consensus_15848_15964	10.11	0.31
RSP.het.utg_2021.0_300616.quiver_250139_250255__reversed_	23.56	0.71
RSP.het.G2_Rsp_corrected_mapped_consensus_21675_21792	29.35	0.89
RSP.het.G2_Rsp_corrected_mapped_consensus_17479_17595	5.22	0.16
RSP.het.utg_2021.0_300616.quiver_268999_269115__reversed_	18.80	0.57
RSP.het.utg_2021.0_300616.quiver_273896_274012__reversed_	43.50	1.32
RSP.het.G2_Rsp_corrected_mapped_consensus_24232_24332	0.00	0.00
RSP.het.utg_2021.0_300616.quiver_242919_243035__reversed_	58.37	1.77
RSP.het.utg_2021.0_300616.quiver_231113_231229__reversed_	8.15	0.25
RSP.het.utg_2021.0_300616.quiver_196895_197011__reversed_	8.15	0.25
RSP_LIKE.4B.X_4130132_4130293__reversed_	0.93	0.03
RSP_LIKE.4B.X_4130633_4130797__reversed_	2.92	0.09
RSP_LIKE.4B.X_4130299_4130460__reversed_	1.94	0.06
RSP_LIKE.4B.X_4130810_4130967__reversed_	0.00	0.00
RSP_LIKE.4B.X_4130466_4130627__reversed_	2.89	0.09
RSP_LIKE.dere.consensus_1_169*	*	*
RSP_LIKE.4C.X_4383278_4383429	1.61	0.05
RSP_LIKE.4C.X_4383597_4383761	2.02	0.06
RSP_LIKE.4C.X_4383431_4383595	0.76	0.02
RSP_LIKE.4C.X_4383763_4383926	0.46	0.01
RSP_LIKE.4C.X_4384591_4384749	1.61	0.05
RSP_LIKE.4C.X_4384426_4384589	1.12	0.03
RSP_LIKE.4C.X_4383928_4384092	0.00	0.00
RSP_LIKE.4C.X_4384260_4384424	0.00	0.00
RSP_LIKE.4C.X_4384094_4384258	0.00	0.00
RSP_LIKE.3A.X_2426936_2427088	2.50	0.08
