repeat	count	RPM
1.688.het.utg_43.0_1821686.quiver_4111_4465	2.85	0.09
1.688.het.utg_43.0_1821686.quiver_9038_9390	8.95	0.27
1.688.het.utg_43.0_1821686.quiver_7637_7985	27.65	0.84
1.688.het.utg_43.0_1821686.quiver_6934_7283	8.87	0.27
1.688.het.utg_43.0_1821686.quiver_11853_12203	37.79	1.14
1.688.het.utg_43.0_1821686.quiver_42691_43017	43.41	1.31
1.688.het.utg_43.0_1821686.quiver_38725_39041	62.02	1.88
1.688.het.utg_43.0_1821686.quiver_53691_54015	30.73	0.93
1.688.het.utg_43.0_1821686.quiver_52401_52725	29.39	0.89
1.688.het.utg_43.0_1821686.quiver_54278_54625	74.95	2.27
1.688.het.utg_43.0_1821686.quiver_55890_56238	12.81	0.39
1.688.het.utg_43.0_1821686.quiver_49583_49930	64.80	1.96
1.688.het.utg_43.0_1821686.quiver_43967_44315	10.47	0.32
1.688.het.utg_43.0_1821686.quiver_31089_31437	60.31	1.83
1.688.het.utg_43.0_1821686.quiver_47471_47797	35.86	1.09
1.688.het.utg_43.0_1821686.quiver_937_1281	0.81	0.02
1.688.het.utg_43.0_1821686.quiver_16580_16934	12.00	0.36
1.688.het.utg_43.0_1821686.quiver_7284_7636	2.91	0.09
1.688.het.utg_43.0_1821686.quiver_102_436	0.00	0.00
1.688.het.utg_43.0_1821686.quiver_16935_17285	5.59	0.17
1.688.het.utg_43.0_1821686.quiver_5172_5521	0.00	0.00
1.688.het.utg_43.0_1821686.quiver_9391_9740	21.78	0.66
1.688.het.utg_43.0_1821686.quiver_28267_28617	8.39	0.25
1.688.het.utg_43.0_1821686.quiver_17636_17986	0.00	0.00
1.688.het.utg_43.0_1821686.quiver_28975_29325	73.57	2.23
1.688.het.utg_43.0_1821686.quiver_30733_31088	125.77	3.81
1.688.het.utg_43.0_1821686.quiver_2332_2693	3.97	0.12
1.688.het.utg_43.0_1821686.quiver_27211_27560	23.18	0.70
1.688.het.utg_43.0_1821686.quiver_5522_5872	28.28	0.86
1.688.het.utg_43.0_1821686.quiver_25814_26163	105.21	3.19
1.688.het.utg_43.0_1821686.quiver_24854_25177	117.66	3.56
1.688.het.utg_43.0_1821686.quiver_32482_32832	28.32	0.86
1.688.het.utg_43.0_1821686.quiver_13593_13942	20.35	0.62
1.688.het.utg_43.0_1821686.quiver_3046_3402	0.00	0.00
1.688.het.utg_43.0_1821686.quiver_14299_14647	57.90	1.75
1.688.het.utg_43.0_1821686.quiver_61349_61664	28.26	0.86
1.688.het.utg_43.0_1821686.quiver_5873_6229	43.10	1.31
1.688.het.utg_43.0_1821686.quiver_23810_24165	173.82	5.26
1.688.het.utg_43.0_1821686.quiver_30375_30732	128.11	3.88
1.688.het.utg_43.0_1821686.quiver_44316_44671	52.47	1.59
1.688.het.utg_43.0_1821686.quiver_31438_31793	55.90	1.69
1.688.het.utg_43.0_1821686.quiver_49931_50287	78.17	2.37
1.688.het.utg_43.0_1821686.quiver_39990_40344	274.05	8.30
1.688.het.utg_43.0_1821686.quiver_38369_38724	98.50	2.98
1.688.het.utg_43.0_1821686.quiver_27917_28266	22.22	0.67
1.688.het.utg_43.0_1821686.quiver_36093_36441	53.37	1.62
1.688.het.utg_43.0_1821686.quiver_18345_18701	14.94	0.45
1.688.het.utg_43.0_1821686.quiver_52988_53342	27.97	0.85
1.688.het.utg_43.0_1821686.quiver_18702_19055	33.06	1.00
1.688.het.utg_43.0_1821686.quiver_3754_4110	0.00	0.00
1.688.het.utg_43.0_1821686.quiver_1286_1635	35.31	1.07
1.688.het.utg_43.0_1821686.quiver_13943_14298	25.81	0.78
1.688.het.utg_43.0_1821686.quiver_10092_10446	0.00	0.00
1.688.het.utg_43.0_1821686.quiver_19408_19762	46.28	1.40
1.688.het.utg_43.0_1821686.quiver_4466_4823	33.97	1.03
1.688.het.utg_43.0_1821686.quiver_15874_16227	0.00	0.00
1.688.het.utg_43.0_1821686.quiver_79554_79908	1020.94	30.91
1.688.het.utg_43.0_1821686.quiver_90247_90553	8.00	0.24
1.688.het.utg_43.0_1821686.quiver_63801_64145	61.42	1.86
1.688.het.utg_43.0_1821686.quiver_80974_81317	5.84	0.18
1.688.het.utg_43.0_1821686.quiver_87334_87689	3.01	0.09
1.688.het.utg_43.0_1821686.quiver_89732_90052	3.17	0.10
1.688.het.utg_43.0_1821686.quiver_62944_63260	40.00	1.21
1.688.het.utg_43.0_1821686.quiver_86451_86750	27.75	0.84
1.688.het.utg_43.0_1821686.quiver_85211_85511	0.61	0.02
1.688.het.utg_43.0_1821686.quiver_83621_83925	9.28	0.28
1.688.het.utg_43.0_1821686.quiver_80264_80619	16.97	0.51
1.688.het.utg_43.0_1821686.quiver_82199_82554	18.99	0.58
1.688.het.utg_43.0_1821686.quiver_83265_83620	38.66	1.17
1.688.het.utg_43.0_1821686.quiver_78097_78451	192.55	5.83
1.688.het.utg_43.0_1821686.quiver_82555_82910	36.63	1.11
1.688.het.utg_43.0_1821686.quiver_80620_80973	73.17	2.22
1.688.het.utg_43.0_1821686.quiver_82911_83264	8.46	0.26
1.688.het.utg_43.0_1821686.quiver_79909_80263	1048.83	31.76
1.688.het.utg_43.0_1821686.quiver_77316_77655	8.00	0.24
1.688.het.utg_43.0_1821686.quiver_63461_63800	2.58	0.08
1.688.het.utg_93.0_575626.quiver_7605_7949	24.53	0.74
1.688.het.utg_93.0_575626.quiver_2551_2908	26.09	0.79
1.688.het.utg_93.0_575626.quiver_5800_6161	28.97	0.88
1.688.het.utg_93.0_575626.quiver_21008_21358	222.96	6.75
1.688.het.utg_93.0_575626.quiver_25306_25655	19.82	0.60
1.688.het.utg_564.0_144232.quiver_137718_138076	56.51	1.71
1.688.het.utg_564.0_144232.quiver_137367_137716	105.50	3.19
1.688.het.utg_564.0_144232.quiver_134139_134489	52.89	1.60
1.688.het.utg_93.0_575626.quiver_9597_9957	30.95	0.94
1.688.het.utg_93.0_575626.quiver_2186_2546	17.76	0.54
1.688.het.utg_93.0_575626.quiver_371_730	48.96	1.48
1.688.het.utg_93.0_575626.quiver_4356_4716	43.22	1.31
1.688.het.utg_93.0_575626.quiver_17352_17710	54.62	1.65
1.688.het.utg_93.0_575626.quiver_1490_1823	606.84	18.37
1.688.het.utg_93.0_575626.quiver_49589_49920	315.45	9.55
1.688.het.utg_93.0_575626.quiver_5080_5439	447.63	13.55
1.688.het.utg_93.0_575626.quiver_18551_18908	61.26	1.85
1.688.het.utg_93.0_575626.quiver_58585_58942	51.36	1.56
1.688.het.utg_93.0_575626.quiver_55202_55559	70.02	2.12
1.688.het.utg_93.0_575626.quiver_42548_42905	63.82	1.93
1.688.het.utg_93.0_575626.quiver_45013_45371	230.13	6.97
1.688.het.utg_93.0_575626.quiver_11766_12118	0.00	0.00
1.688.het.utg_93.0_575626.quiver_13919_14271	30.16	0.91
1.688.het.utg_93.0_575626.quiver_26552_26910	11.70	0.35
1.688.het.utg_93.0_575626.quiver_22253_22611	15.60	0.47
1.688.het.utg_93.0_575626.quiver_40269_40627	13.30	0.40
1.688.het.utg_93.0_575626.quiver_23505_23863	1.77	0.05
1.688.het.utg_93.0_575626.quiver_56407_56765	26.06	0.79
1.688.het.utg_93.0_575626.quiver_44654_45012	347.53	10.52
1.688.het.utg_564.0_144232.quiver_132692_133052	36.86	1.12
1.688.het.utg_564.0_144232.quiver_138438_138797	172.83	5.23
1.688.het.utg_93.0_575626.quiver_8876_9236	87.14	2.64
1.688.het.utg_564.0_144232.quiver_133054_133414	7.65	0.23
1.688.het.utg_564.0_144232.quiver_138799_139156	84.41	2.56
1.688.het.utg_564.0_144232.quiver_135930_136289	66.83	2.02
1.688.het.utg_564.0_144232.quiver_139157_139516	60.81	1.84
1.688.het.utg_564.0_144232.quiver_133415_133774	71.43	2.16
1.688.het.utg_564.0_144232.quiver_138077_138437	106.48	3.22
1.688.het.utg_564.0_144232.quiver_137003_137363	218.14	6.60
1.688.het.utg_564.0_144232.quiver_136290_136649	309.01	9.36
1.688.het.utg_564.0_144232.quiver_133775_134135	92.01	2.79
1.688.het.utg_93.0_575626.quiver_10681_11040	500.33	15.15
1.688.het.utg_93.0_575626.quiver_44295_44653	321.28	9.73
1.688.het.utg_93.0_575626.quiver_11041_11402	97.63	2.96
1.688.het.utg_93.0_575626.quiver_13203_13564	37.27	1.13
1.688.het.utg_93.0_575626.quiver_20648_21006	138.64	4.20
1.688.het.utg_93.0_575626.quiver_49961_50295	163.13	4.94
1.688.het.utg_93.0_575626.quiver_24945_25304	149.69	4.53
1.688.het.utg_564.0_144232.quiver_132332_132691	24.26	0.73
1.688.het.utg_93.0_575626.quiver_11404_11764	57.37	1.74
1.688.het.utg_93.0_575626.quiver_64824_65172	13.85	0.42
1.688.het.utg_93.0_575626.quiver_19755_20105	23.98	0.73
1.688.het.utg_93.0_575626.quiver_23864_24213	24.02	0.73
1.688.het.utg_93.0_575626.quiver_59665_60015	70.28	2.13
1.688.het.utg_93.0_575626.quiver_22612_22962	48.48	1.47
1.688.het.utg_93.0_575626.quiver_26911_27261	6.79	0.21
1.688.het.utg_93.0_575626.quiver_9237_9596	174.96	5.30
1.688.het.utg_93.0_575626.quiver_6162_6521	48.03	1.45
1.688.het.utg_93.0_575626.quiver_33_370	3.96	0.12
1.688.het.utg_93.0_575626.quiver_8154_8513	31.59	0.96
1.688.het.utg_93.0_575626.quiver_8514_8875	44.45	1.35
1.688.het.utg_93.0_575626.quiver_1089_1450	229.12	6.94
1.688.het.utg_93.0_575626.quiver_3993_4355	23.65	0.72
1.688.het.utg_93.0_575626.quiver_1824_2185	93.43	2.83
1.688.het.utg_93.0_575626.quiver_5440_5799	84.85	2.57
1.688.het.utg_93.0_575626.quiver_10318_10680	15.57	0.47
1.688.het.utg_93.0_575626.quiver_65529_65891	49.75	1.51
1.688.het.utg_93.0_575626.quiver_731_1088	557.79	16.89
1.688.het.utg_93.0_575626.quiver_61083_61445	34.79	1.05
1.688.het.utg_93.0_575626.quiver_28155_28510	63.49	1.92
1.688.het.utg_93.0_575626.quiver_61446_61806	66.39	2.01
1.688.het.utg_93.0_575626.quiver_63193_63553	77.46	2.35
1.688.het.utg_93.0_575626.quiver_64462_64823	21.47	0.65
1.688.het.utg_93.0_575626.quiver_62829_63192	20.36	0.62
1.688.het.utg_93.0_575626.quiver_64100_64461	19.62	0.59
1.688.het.utg_93.0_575626.quiver_61807_62168	27.89	0.84
1.688.het.utg_93.0_575626.quiver_23144_23504	19.52	0.59
1.688.het.utg_93.0_575626.quiver_60198_60559	0.00	0.00
1.688.het.utg_93.0_575626.quiver_29947_30301	29.86	0.90
1.688.het.utg_93.0_575626.quiver_31382_31743	41.89	1.27
1.688.het.utg_93.0_575626.quiver_36204_36565	25.12	0.76
1.688.het.utg_93.0_575626.quiver_34760_35121	18.29	0.55
1.688.het.utg_93.0_575626.quiver_38326_38687	44.44	1.35
1.688.het.utg_93.0_575626.quiver_24582_24944	16.62	0.50
1.688.het.utg_93.0_575626.quiver_56045_56406	51.08	1.55
1.688.het.utg_93.0_575626.quiver_54840_55201	12.71	0.38
1.688.het.utg_93.0_575626.quiver_39358_39719	20.88	0.63
1.688.het.utg_93.0_575626.quiver_46934_47295	0.70	0.02
1.688.het.utg_93.0_575626.quiver_52013_52374	28.56	0.86
1.688.het.utg_93.0_575626.quiver_49186_49548	247.87	7.51
1.688.het.utg_93.0_575626.quiver_43932_44294	8.95	0.27
1.688.het.utg_93.0_575626.quiver_26196_26551	14.38	0.44
1.688.het.utg_93.0_575626.quiver_21898_22252	16.00	0.48
1.688.het.utg_93.0_575626.quiver_12841_13202	15.74	0.48
1.688.het.utg_93.0_575626.quiver_36754_37106	16.00	0.48
1.688.het.utg_93.0_575626.quiver_35309_35663	36.02	1.09
1.688.het.utg_93.0_575626.quiver_29052_29406	12.40	0.38
1.688.het.utg_93.0_575626.quiver_63737_64099	1.01	0.03
1.688.het.utg_93.0_575626.quiver_42186_42547	13.80	0.42
1.688.het.utg_93.0_575626.quiver_19392_19754	26.32	0.80
1.688.het.utg_93.0_575626.quiver_18189_18550	81.47	2.47
1.688.het.utg_93.0_575626.quiver_16444_16803	23.06	0.70
1.688.het.utg_93.0_575626.quiver_16991_17351	16.83	0.51
1.688.het.utg_93.0_575626.quiver_47484_47844	9.81	0.30
1.688.het.utg_93.0_575626.quiver_57494_57852	17.48	0.53
1.688.het.utg_93.0_575626.quiver_32773_33131	0.00	0.00
1.688.het.utg_93.0_575626.quiver_14454_14814	5.61	0.17
1.688.het.utg_93.0_575626.quiver_56953_57311	40.87	1.24
1.688.het.utg_93.0_575626.quiver_45559_45917	37.93	1.15
1.688.het.utg_93.0_575626.quiver_52921_53280	19.09	0.58
1.688.het.utg_93.0_575626.quiver_53462_53821	0.08	0.00
1.688.het.utg_93.0_575626.quiver_46099_46457	30.41	0.92
1.688.het.utg_93.0_575626.quiver_43391_43749	43.06	1.30
1.688.het.utg_93.0_575626.quiver_12301_12659	18.51	0.56
1.688.het.utg_93.0_575626.quiver_41104_41463	18.84	0.57
1.688.het.utg_93.0_575626.quiver_41645_42003	21.88	0.66
1.688.het.utg_93.0_575626.quiver_51472_51830	0.00	0.00
1.688.het.utg_93.0_575626.quiver_54301_54658	21.21	0.64
1.688.het.utg_93.0_575626.quiver_58222_58584	5.45	0.16
1.688.het.utg_93.0_575626.quiver_60748_61082	14.50	0.44
1.688.het.utg_93.0_575626.quiver_50336_50671	169.05	5.12
1.688.het.utg_93.0_575626.quiver_4721_5079	364.99	11.05
1.688.het.utg_93.0_575626.quiver_3269_3631	26.27	0.80
1.688.het.utg_93.0_575626.quiver_7243_7604	20.76	0.63
1.688.het.utg_93.0_575626.quiver_2909_3268	21.22	0.64
1.688.het.utg_93.0_575626.quiver_6522_6882	30.87	0.93
1.688.het.utg_93.0_575626.quiver_6883_7242	19.52	0.59
1.688.het.utg_93.0_575626.quiver_9958_10317	39.97	1.21
1.688.het.utg_93.0_575626.quiver_25656_26014	29.60	0.90
1.688.het.utg_93.0_575626.quiver_37107_37465	8.00	0.24
1.688.het.utg_93.0_575626.quiver_28511_28870	10.14	0.31
1.688.het.utg_93.0_575626.quiver_34220_34578	55.82	1.69
1.688.het.utg_93.0_575626.quiver_35664_36022	58.84	1.78
1.688.het.utg_93.0_575626.quiver_32255_32591	8.18	0.25
1.688.het.utg_93.0_575626.quiver_65932_66267	66.66	2.02
1.688.het.utg_93.0_575626.quiver_30842_31200	8.35	0.25
1.688.het.utg_93.0_575626.quiver_27796_28154	15.82	0.48
1.688.het.utg_93.0_575626.quiver_21359_21717	97.16	2.94
1.688.het.utg_93.0_575626.quiver_13566_13918	46.55	1.41
1.688.het.utg_564.0_144232.quiver_128031_128392	30.24	0.92
1.688.het.utg_564.0_144232.quiver_124780_125143	8.32	0.25
1.688.het.utg_564.0_144232.quiver_33262_33623	9.34	0.28
1.688.het.utg_564.0_144232.quiver_61486_61846	16.00	0.48
1.688.het.utg_564.0_144232.quiver_95349_95692	2.18	0.07
1.688.het.utg_564.0_144232.quiver_8587_8942	0.00	0.00
1.688.het.utg_564.0_144232.quiver_21092_21447	13.56	0.41
1.688.het.utg_564.0_144232.quiver_69385_69739	9.71	0.29
1.688.het.utg_564.0_144232.quiver_26111_26465	24.86	0.75
1.688.het.utg_564.0_144232.quiver_11811_12165	27.14	0.82
1.688.het.utg_564.0_144232.quiver_17882_18236	27.16	0.82
1.688.het.utg_564.0_144232.quiver_15019_15374	18.36	0.56
1.688.het.utg_564.0_144232.quiver_28251_28606	3.24	0.10
1.688.het.utg_564.0_144232.quiver_22887_23241	0.00	0.00
1.688.het.utg_47.0_1106768.quiver_1002766_1003125	11.56	0.35
1.688.het.utg_47.0_1106768.quiver_1037508_1037866	23.32	0.71
1.688.het.utg_47.0_1106768.quiver_1008882_1009240	0.00	0.00
1.688.het.utg_564.0_144232.quiver_68301_68659	5.72	0.17
1.688.het.utg_47.0_1106768.quiver_994857_995216	9.37	0.28
1.688.het.utg_47.0_1106768.quiver_1005123_1005481	20.10	0.61
1.688.het.utg_47.0_1106768.quiver_1048913_1049271	35.57	1.08
1.688.het.utg_564.0_144232.quiver_1_314	0.00	0.00
1.688.het.utg_47.0_1106768.quiver_1101655_1102013	14.09	0.43
1.688.het.utg_564.0_144232.quiver_48301_48659	18.07	0.55
1.688.het.utg_47.0_1106768.quiver_1009609_1009967	26.43	0.80
1.688.het.utg_564.0_144232.quiver_5357_5721	1.35	0.04
1.688.het.utg_47.0_1106768.quiver_991692_992051	4.83	0.15
1.688.het.utg_47.0_1106768.quiver_1066361_1066702	10.19	0.31
1.688.het.utg_47.0_1106768.quiver_998127_998468	1.80	0.05
1.688.het.utg_47.0_1106768.quiver_1004211_1004551	15.39	0.47
1.688.het.utg_47.0_1106768.quiver_990818_991157	10.87	0.33
1.688.het.utg_47.0_1106768.quiver_993982_994322	32.43	0.98
1.688.het.utg_47.0_1106768.quiver_1065669_1066009	14.77	0.45
1.688.het.utg_564.0_144232.quiver_94201_94565	0.00	0.00
1.688.het.utg_564.0_144232.quiver_92755_93115	0.00	0.00
1.688.het.utg_564.0_144232.quiver_114342_114704	7.73	0.23
1.688.het.utg_564.0_144232.quiver_116494_116853	11.89	0.36
1.688.het.utg_564.0_144232.quiver_121894_122253	8.37	0.25
1.688.het.utg_564.0_144232.quiver_105354_105712	6.12	0.19
1.688.het.utg_564.0_144232.quiver_71874_72233	4.00	0.12
1.688.het.utg_564.0_144232.quiver_93476_93836	0.00	0.00
1.688.het.utg_564.0_144232.quiver_82669_83029	5.35	0.16
1.688.het.utg_564.0_144232.quiver_80507_80865	6.48	0.20
1.688.het.utg_564.0_144232.quiver_96758_97110	0.00	0.00
1.688.het.utg_564.0_144232.quiver_86278_86641	0.00	0.00
1.688.het.utg_564.0_144232.quiver_119367_119725	4.00	0.12
1.688.het.utg_564.0_144232.quiver_89514_89871	0.00	0.00
1.688.het.utg_564.0_144232.quiver_83752_84113	0.00	0.00
1.688.het.utg_47.0_1106768.quiver_1043729_1044071	12.47	0.38
1.688.het.utg_564.0_144232.quiver_98165_98517	0.00	0.00
1.688.het.utg_564.0_144232.quiver_100079_100424	0.00	0.00
1.688.het.utg_564.0_144232.quiver_99371_99720	0.00	0.00
1.688.het.utg_564.0_144232.quiver_119726_120086	0.00	0.00
1.688.het.utg_564.0_144232.quiver_101794_102148	0.00	0.00
1.688.het.utg_564.0_144232.quiver_88430_88791	0.00	0.00
1.688.het.utg_564.0_144232.quiver_78707_79066	22.71	0.69
1.688.het.utg_564.0_144232.quiver_140941_141300	289.68	8.77
1.688.het.utg_564.0_144232.quiver_143799_144162	0.00	0.00
1.688.het.utg_564.0_144232.quiver_111104_111464	0.00	0.00
1.688.het.utg_564.0_144232.quiver_315_674	0.00	0.00
1.688.het.utg_47.0_1106768.quiver_1091599_1091961	15.40	0.47
1.688.het.utg_47.0_1106768.quiver_1053062_1053416	3.09	0.09
1.688.het.utg_47.0_1106768.quiver_1053722_1054074	12.21	0.37
1.688.het.utg_47.0_1106768.quiver_1056780_1057132	59.39	1.80
1.688.het.utg_47.0_1106768.quiver_1050310_1050659	24.29	0.74
1.688.het.utg_47.0_1106768.quiver_1061169_1061522	4.83	0.15
1.688.het.utg_564.0_144232.quiver_63277_63641	6.19	0.19
1.688.het.utg_564.0_144232.quiver_65073_65434	7.51	0.23
1.688.het.utg_564.0_144232.quiver_5726_6091	0.00	0.00
1.688.het.utg_47.0_1106768.quiver_1091237_1091598	45.25	1.37
1.688.het.utg_47.0_1106768.quiver_1078258_1078619	0.00	0.00
1.688.het.utg_47.0_1106768.quiver_1075130_1075491	5.71	0.17
1.688.het.utg_47.0_1106768.quiver_1083082_1083445	4.29	0.13
1.688.het.utg_47.0_1106768.quiver_1071956_1072317	39.34	1.19
1.688.het.utg_47.0_1106768.quiver_1073397_1073758	10.80	0.33
1.688.het.utg_47.0_1106768.quiver_1049272_1049635	4.19	0.13
1.688.het.utg_47.0_1106768.quiver_1005482_1005845	1.97	0.06
1.688.het.utg_47.0_1106768.quiver_999363_999725	12.43	0.38
1.688.het.utg_564.0_144232.quiver_90228_90591	0.00	0.00
1.688.het.utg_564.0_144232.quiver_1032_1383	0.00	0.00
1.688.het.utg_564.0_144232.quiver_91319_91679	2.08	0.06
1.688.het.utg_564.0_144232.quiver_106765_107122	3.89	0.12
1.688.het.utg_564.0_144232.quiver_2144_2496	0.00	0.00
1.688.het.utg_47.0_1106768.quiver_1103409_1103769	56.51	1.71
1.688.het.utg_564.0_144232.quiver_77268_77627	275.14	8.33
1.688.het.utg_564.0_144232.quiver_144513_144870	7.21	0.22
1.688.het.utg_564.0_144232.quiver_115056_115419	10.69	0.32
1.688.het.utg_564.0_144232.quiver_139517_139878	19.43	0.59
1.688.het.utg_564.0_144232.quiver_86995_87356	4.00	0.12
1.688.het.utg_564.0_144232.quiver_122613_122973	123.65	3.74
1.688.het.utg_564.0_144232.quiver_142365_142727	77.87	2.36
1.688.het.utg_564.0_144232.quiver_129464_129825	91.51	2.77
1.688.het.utg_47.0_1106768.quiver_1098411_1098772	6.13	0.19
1.688.het.utg_564.0_144232.quiver_130889_131248	82.73	2.50
1.688.het.utg_564.0_144232.quiver_130177_130537	29.67	0.90
1.688.het.utg_47.0_1106768.quiver_1104128_1104486	8.00	0.24
1.688.het.utg_564.0_144232.quiver_45422_45780	1.02	0.03
1.688.het.utg_564.0_144232.quiver_40055_40413	14.17	0.43
1.688.het.utg_47.0_1106768.quiver_1106642_1107004	0.00	0.00
1.688.het.utg_47.0_1106768.quiver_1034480_1034838	16.00	0.48
1.688.het.utg_47.0_1106768.quiver_1039404_1039761	6.39	0.19
1.688.het.utg_564.0_144232.quiver_64713_65072	20.03	0.61
1.688.het.utg_564.0_144232.quiver_60762_61121	31.49	0.95
1.688.het.utg_564.0_144232.quiver_67577_67936	6.32	0.19
1.688.het.utg_47.0_1106768.quiver_1082413_1082772	29.87	0.90
1.688.het.utg_47.0_1106768.quiver_1080717_1081076	8.00	0.24
1.688.het.utg_47.0_1106768.quiver_1077589_1077948	0.00	0.00
1.688.het.utg_47.0_1106768.quiver_1071286_1071645	6.50	0.20
1.688.het.utg_47.0_1106768.quiver_1068835_1069189	50.25	1.52
1.688.het.utg_564.0_144232.quiver_20366_20726	33.00	1.00
1.688.het.utg_564.0_144232.quiver_11085_11444	16.78	0.51
1.688.het.utg_564.0_144232.quiver_7859_8219	11.20	0.34
1.688.het.utg_564.0_144232.quiver_22165_22525	25.60	0.78
1.688.het.utg_564.0_144232.quiver_68660_69020	3.30	0.10
1.688.het.utg_564.0_144232.quiver_17155_17516	11.32	0.34
1.688.het.utg_564.0_144232.quiver_70805_71165	22.06	0.67
1.688.het.utg_564.0_144232.quiver_25384_25745	0.00	0.00
1.688.het.utg_564.0_144232.quiver_27527_27886	8.00	0.24
1.688.het.utg_47.0_1106768.quiver_1048189_1048548	3.60	0.11
1.688.het.utg_564.0_144232.quiver_85916_86277	0.00	0.00
1.688.het.utg_564.0_144232.quiver_112905_113268	0.00	0.00
1.688.het.utg_47.0_1106768.quiver_1052352_1052698	15.52	0.47
1.688.het.utg_47.0_1106768.quiver_1032023_1032369	17.18	0.52
1.688.het.utg_47.0_1106768.quiver_1003486_1003844	36.04	1.09
1.688.het.utg_564.0_144232.quiver_70445_70804	27.33	0.83
1.688.het.utg_564.0_144232.quiver_37900_38260	8.00	0.24
1.688.het.utg_564.0_144232.quiver_43267_43626	16.01	0.48
1.688.het.utg_564.0_144232.quiver_37188_37548	0.67	0.02
1.688.het.utg_564.0_144232.quiver_39332_39692	7.44	0.23
1.688.het.utg_564.0_144232.quiver_44699_45059	2.44	0.07
1.688.het.utg_47.0_1106768.quiver_1077228_1077588	4.48	0.14
1.688.het.utg_47.0_1106768.quiver_1074101_1074460	27.19	0.82
1.688.het.utg_564.0_144232.quiver_20006_20365	23.60	0.71
1.688.het.utg_47.0_1106768.quiver_1082053_1082412	22.93	0.69
1.688.het.utg_564.0_144232.quiver_21803_22164	8.00	0.24
1.688.het.utg_564.0_144232.quiver_25022_25383	23.53	0.71
1.688.het.utg_47.0_1106768.quiver_1090877_1091236	20.24	0.61
1.688.het.utg_47.0_1106768.quiver_1100218_1100578	12.00	0.36
1.688.het.utg_47.0_1106768.quiver_1100579_1100938	13.80	0.42
1.688.het.utg_564.0_144232.quiver_4289_4651	0.00	0.00
1.688.het.utg_564.0_144232.quiver_141652_142013	39.53	1.20
1.688.het.utg_564.0_144232.quiver_91680_92041	5.97	0.18
1.688.het.utg_564.0_144232.quiver_145578_145938	0.00	0.00
1.688.het.utg_564.0_144232.quiver_84470_84830	0.00	0.00
1.688.het.utg_564.0_144232.quiver_7500_7858	6.98	0.21
1.688.het.utg_564.0_144232.quiver_108923_109282	6.64	0.20
1.688.het.utg_564.0_144232.quiver_112184_112543	0.00	0.00
1.688.het.utg_564.0_144232.quiver_103559_103926	5.20	0.16
1.688.het.utg_564.0_144232.quiver_10719_11084	8.00	0.24
1.688.het.utg_47.0_1106768.quiver_1094469_1094828	15.38	0.47
1.688.het.utg_47.0_1106768.quiver_1099857_1100217	4.85	0.15
1.688.het.utg_564.0_144232.quiver_16794_17154	9.68	0.29
1.688.het.utg_564.0_144232.quiver_36476_36836	12.00	0.36
1.688.het.utg_564.0_144232.quiver_43988_44347	22.82	0.69
1.688.het.utg_564.0_144232.quiver_52703_53055	0.00	0.00
1.688.het.utg_47.0_1106768.quiver_1097349_1097700	22.95	0.69
1.688.het.utg_564.0_144232.quiver_49015_49374	15.10	0.46
1.688.het.utg_564.0_144232.quiver_64353_64712	8.46	0.26
1.688.het.utg_564.0_144232.quiver_67217_67576	4.88	0.15
1.688.het.utg_564.0_144232.quiver_65796_66155	9.15	0.28
1.688.het.utg_564.0_144232.quiver_60402_60761	19.49	0.59
1.688.het.utg_47.0_1106768.quiver_1105564_1105924	12.96	0.39
1.688.het.utg_564.0_144232.quiver_9294_9653	66.81	2.02
1.688.het.utg_564.0_144232.quiver_65435_65795	13.49	0.41
1.688.het.utg_564.0_144232.quiver_10006_10365	43.06	1.30
1.688.het.utg_564.0_144232.quiver_19295_19655	8.23	0.25
1.688.het.utg_564.0_144232.quiver_13223_13582	39.70	1.20
1.688.het.utg_564.0_144232.quiver_24310_24670	10.09	0.31
1.688.het.utg_564.0_144232.quiver_16082_16443	10.80	0.33
1.688.het.utg_47.0_1106768.quiver_1069860_1070219	31.37	0.95
1.688.het.utg_47.0_1106768.quiver_1033453_1033812	30.38	0.92
1.688.het.utg_47.0_1106768.quiver_1039042_1039401	7.21	0.22
1.688.het.utg_564.0_144232.quiver_113980_114341	0.00	0.00
1.688.het.utg_564.0_144232.quiver_143436_143798	0.00	0.00
1.688.het.utg_564.0_144232.quiver_124056_124414	55.29	1.67
1.688.het.utg_564.0_144232.quiver_127307_127665	102.38	3.10
1.688.het.utg_564.0_144232.quiver_107830_108189	0.00	0.00
1.688.het.utg_564.0_144232.quiver_140580_140940	138.09	4.18
1.688.het.utg_564.0_144232.quiver_131610_131970	22.56	0.68
1.688.het.utg_564.0_144232.quiver_94923_95245	16.00	0.48
1.688.het.utg_564.0_144232.quiver_78348_78706	10.74	0.33
1.688.het.utg_564.0_144232.quiver_110741_111102	0.00	0.00
1.688.het.utg_564.0_144232.quiver_88068_88429	23.82	0.72
1.688.het.utg_564.0_144232.quiver_117206_117566	8.14	0.25
1.688.het.utg_564.0_144232.quiver_116133_116493	0.51	0.02
1.688.het.utg_564.0_144232.quiver_85193_85555	0.00	0.00
1.688.het.utg_564.0_144232.quiver_7134_7499	1.02	0.03
1.688.het.utg_47.0_1106768.quiver_1106280_1106641	15.81	0.48
1.688.het.utg_564.0_144232.quiver_118282_118645	0.61	0.02
