repeat	count	RPM
1.688.10F.X_11629153_11629513	40.30	3.55
1.688.11A.X_11938482_11938795__reversed_	6.37	0.56
1.688.12F.X_14420188_14420538	26.82	2.36
1.688.12F.X_14472422_14472776__reversed_	54.44	4.80
1.688.12F.X_14470617_14470971__reversed_	33.52	2.95
1.688.12F.X_14472783_14473137__reversed_	52.57	4.63
1.688.12F.X_14473144_14473453__reversed_	13.98	1.23
1.688.12F.X_14472061_14472415__reversed_	60.75	5.36
1.688.12F.X_14419827_14420177	19.26	1.70
1.688.12F.X_14510974_14511323__reversed_	4.05	0.36
1.688.12F.X_14418744_14419098	30.75	2.71
1.688.12F.X_14419105_14419459	29.71	2.62
1.688.12F.X_14419466_14419820	33.21	2.93
1.688.12F.X_14511330_14511684__reversed_	10.12	0.89
1.688.12F.X_14470978_14471332__reversed_	51.24	4.52
1.688.12F.X_14471339_14471693__reversed_	54.35	4.79
1.688.12F.X_14471700_14472054__reversed_	59.38	5.23
1.688.13B.X_14987240_14987594	21.39	1.89
1.688.13B.X_15016656_15016982	5.60	0.49
1.688.13A.X_14718511_14718870__reversed_	11.77	1.04
1.688.13A.X_14718163_14718510__reversed_	4.06	0.36
1.688.11D.X_12756092_12756446	12.49	1.10
1.688.9D.X_10268382_10268742	85.39	7.53
1.688.9D.X_10266216_10266576	80.13	7.06
1.688.9D.X_10276912_10277272	56.68	5.00
1.688.9D.X_10274516_10274876	53.50	4.72
1.688.9D.X_10263689_10264049	74.93	6.61
1.688.9D.X_10270547_10270907	80.05	7.06
1.688.9D.X_10267660_10268020	86.71	7.64
1.688.9D.X_10265494_10265854	89.53	7.89
1.688.9D.X_10261210_10261522	32.35	2.85
1.688.9D.X_10261884_10262244	43.04	3.79
1.688.9D.X_10261523_10261883	48.68	4.29
1.688.9D.X_10276321_10276681	54.17	4.78
1.688.9D.X_10278717_10279077	54.65	4.82
1.688.9D.X_10270908_10271267	34.95	3.08
1.688.9D.X_10270187_10270546	32.44	2.86
1.688.9D.X_10274877_10275237	63.65	5.61
1.688.9D.X_10277273_10277633	65.20	5.75
1.688.9D.X_10268743_10269103	92.96	8.20
1.688.9D.X_10266577_10266937	76.80	6.77
1.688.9D.X_10272350_10272710	86.99	7.67
1.688.9D.X_10273072_10273432	81.56	7.19
1.688.9D.X_10262245_10262605	74.72	6.59
1.688.9D.X_10265855_10266215	93.98	8.29
1.688.9D.X_10268021_10268381	115.77	10.21
1.688.9D.X_10265133_10265493	97.74	8.62
1.688.9D.X_10278356_10278716	72.70	6.41
1.688.9D.X_10277995_10278355	67.61	5.96
1.688.9D.X_10262967_10263327	73.81	6.51
1.688.9D.X_10271628_10271988	65.29	5.76
1.688.9D.X_10269826_10270186	67.32	5.93
1.688.9D.X_10275599_10275959	72.22	6.37
1.688.9D.X_10274155_10274515	72.35	6.38
1.688.9D.X_10273794_10274154	71.26	6.28
1.688.9D.X_10264411_10264771	82.40	7.26
1.688.9D.X_10275960_10276320	81.45	7.18
1.688.9D.X_10262606_10262966	89.00	7.85
1.688.9C.X_10205666_10206026__reversed_	19.02	1.68
1.688.9C.X_10206388_10206748__reversed_	11.28	0.99
1.688.9C.X_10206027_10206387__reversed_	39.11	3.45
1.688.9D.X_10273433_10273793	62.54	5.51
1.688.9D.X_10271268_10271627	23.82	2.10
1.688.9D.X_10277634_10277994	73.82	6.51
1.688.9D.X_10275238_10275598	64.42	5.68
1.688.9D.X_10266938_10267298	61.98	5.46
1.688.9D.X_10272711_10273071	72.18	6.36
1.688.9D.X_10269104_10269464	72.95	6.43
1.688.9D.X_10263328_10263688	58.75	5.18
1.688.9D.X_10264772_10265132	73.11	6.45
1.688.9D.X_10271989_10272349	74.94	6.61
1.688.9D.X_10264050_10264410	75.26	6.63
1.688.9D.X_10269465_10269825	80.12	7.06
1.688.9D.X_10267299_10267659	90.50	7.98
1.688.14B.X_16098121_16098467__reversed_	11.57	1.02
1.688.11F.X_13164808_13165162	5.26	0.46
1.688.14B.X_16098468_16098828__reversed_	12.34	1.09
1.688.14B.X_16098829_16099176__reversed_	8.70	0.77
1.688.14B.X_16120619_16120920	30.24	2.67
1.688.14B.X_16122008_16122369	67.51	5.95
1.688.14B.X_16128512_16128866	88.15	7.77
1.688.14B.X_16127430_16127784	84.84	7.48
1.688.14B.X_16122370_16122730	76.65	6.76
1.688.14B.X_16131750_16132110	83.08	7.32
1.688.14B.X_16130315_16130675	82.51	7.27
1.688.14B.X_16125985_16126345	93.82	8.27
1.688.14B.X_16129593_16129953	112.50	9.92
1.688.14B.X_16129232_16129592	117.15	10.33
1.688.14B.X_16128150_16128511	103.71	9.14
1.688.14B.X_16127069_16127429	72.06	6.35
1.688.14B.X_16123814_16124174	112.31	9.90
1.688.14B.X_16126346_16126700	83.48	7.36
1.688.14B.X_16122731_16123091	87.01	7.67
1.688.14B.X_16123092_16123452	96.24	8.48
1.688.14B.X_16123453_16123813	73.85	6.51
1.688.14B.X_16125623_16125984	87.15	7.68
1.688.14B.X_16129954_16130314	98.12	8.65
1.688.14B.X_16121643_16122007	69.23	6.10
1.688.14B.X_16120921_16121281	39.38	3.47
1.688.14B.X_16125261_16125622	123.00	10.84
1.688.14B.X_16124537_16124898	110.27	9.72
1.688.14B.X_16126707_16127068	79.75	7.03
1.688.14B.X_16127791_16128143	85.33	7.52
1.688.14B.X_16128873_16129231	102.75	9.06
1.688.14B.X_16124899_16125260	105.67	9.32
1.688.14B.X_16124175_16124536	89.49	7.89
1.688.14B.X_16121282_16121642	54.41	4.80
1.688.14B.X_16131028_16131388	64.08	5.65
1.688.14B.X_16132463_16132823	54.17	4.78
1.688.14B.X_16131389_16131749	71.67	6.32
1.688.14B.X_16133185_16133545	43.56	3.84
1.688.14B.X_16132824_16133184	69.12	6.09
1.688.14B.X_16132111_16132462	72.39	6.38
1.688.14B.X_16130676_16131027	84.92	7.49
1.688.12B.X_13478821_13479175	13.44	1.18
1.688.12B.X_13478460_13478820	20.05	1.77
1.688.12B.X_13478099_13478459	9.73	0.86
1.688.12B.X_13490722_13491025	2.66	0.23
1.688.12B.X_13492108_13492425	16.63	1.47
1.688.12B.X_13492445_13492806	10.95	0.96
1.688.11D.X_12755731_12756085	5.13	0.45
1.688.12B.X_13479182_13479536	6.06	0.53
1.688.het.U_295_9961_10275	0.00	0.00
1.688.het.U_295_12950_13309	50.13	4.42
1.688.het.U_295_17268_17626	7.11	0.63
1.688.het.U_224_40563_40917	0.00	0.00
1.688.het.U_295_20664_21023	33.95	2.99
1.688.het.U_295_19632_19991	42.33	3.73
1.688.het.U_224_39868_40227	2.87	0.25
1.688.het.U_320_63057_63413	51.23	4.52
1.688.het.Y_148_4218_4567	0.24	0.02
1.688.het.U_302_13733_14069__reversed_	0.68	0.06
1.688.het.Y_148_64425_64738	0.00	0.00
1.688.het.U_302_66450_66788__reversed_	0.00	0.00
1.688.het.Y_148_1173_1507	0.00	0.00
1.688.het.U_302_44419_44751__reversed_	0.76	0.07
1.688.het.U_122_57918_58274__reversed_	0.00	0.00
1.688.het.U_320_61656_62008	2.57	0.23
1.688.het.Y_148_64077_64424	1.50	0.13
1.688.het.U_328_3305_3658__reversed_	8.88	0.78
1.688.het.U_311_27733_28087	11.01	0.97
1.688.het.U_224_29805_30142	12.35	1.09
1.688.het.U_224_29190_29528	17.72	1.56
1.688.het.U_224_33354_33692	20.36	1.79
1.688.het.U_224_31708_32045	23.73	2.09
1.688.het.Y_148_68359_68714	5.81	0.51
1.688.het.U_302_7207_7548__reversed_	0.00	0.00
1.688.het.U_302_5152_5490__reversed_	0.00	0.00
1.688.het.U_320_12485_12811	25.96	2.29
1.688.het.U_320_10169_10513	6.20	0.55
1.688.het.U_302_15486_15800__reversed_	8.18	0.72
1.688.het.U_295_65368_65705	0.00	0.00
1.688.14A.X_15839746_15840108__reversed_	35.67	3.14
1.688.het.U_302_62948_63297__reversed_	0.72	0.06
1.688.het.U_121_12559_12918__reversed_	1.37	0.12
1.688.het.U_311_48386_48694	11.75	1.04
1.688.het.U_295_86222_86551	1.00	0.09
1.688.het.U_311_33880_34210	0.94	0.08
1.688.het.U_295_85603_85933	12.43	1.10
1.688.het.U_302_15802_16137__reversed_	50.17	4.42
1.688.het.U_302_4507_4812__reversed_	0.00	0.00
1.688.het.U_121_25691_26034__reversed_	2.71	0.24
1.688.het.U_311_34568_34912	9.73	0.86
1.688.het.U_302_16834_17168__reversed_	4.56	0.40
1.688.het.U_302_14070_14421__reversed_	0.40	0.04
1.688.het.U_302_8909_9246__reversed_	0.00	0.00
1.688.het.U_320_37275_37591	0.32	0.03
1.688.het.U_302_52746_53096__reversed_	22.20	1.96
1.688.het.U_302_3127_3460__reversed_	0.00	0.00
1.688.het.U_311_35260_35598	1.99	0.18
1.688.het.Y_148_47400_47737	0.00	0.00
1.688.het.Y_148_55770_56119	0.00	0.00
1.688.het.U_328_11911_12253__reversed_	1.07	0.09
1.688.het.U_311_9732_10046	11.87	1.05
1.688.het.Y_148_30129_30443	12.95	1.14
1.688.het.Y_148_27952_28266	32.85	2.90
1.688.het.U_311_7659_7972	4.89	0.43
1.688.het.Y_148_24222_24535	10.52	0.93
1.688.het.Y_148_41145_41517	129.39	11.41
1.688.het.U_328_12254_12596__reversed_	3.00	0.26
1.688.het.Y_148_1508_1857	0.00	0.00
1.688.het.U_295_87590_87934	0.00	0.00
1.688.het.U_302_50981_51333__reversed_	16.25	1.43
1.688.het.U_295_86904_87256	13.36	1.18
1.688.het.U_311_48945_49259	0.50	0.04
1.688.het.U_320_38353_38671	24.97	2.20
1.688.het.U_320_3143_3478	4.75	0.42
1.688.het.U_302_17169_17509__reversed_	0.48	0.04
1.688.het.U_302_31503_31835__reversed_	5.01	0.44
1.688.het.U_302_21245_21589__reversed_	6.77	0.60
1.688.het.U_302_32878_33190__reversed_	16.91	1.49
1.688.het.U_302_18536_18851__reversed_	12.90	1.14
1.688.het.U_302_22277_22623__reversed_	12.43	1.10
1.688.het.U_120_11473_11825__reversed_	33.41	2.95
1.688.het.U_328_18452_18798__reversed_	4.37	0.38
1.688.het.U_311_57681_58032	6.66	0.59
1.688.het.U_311_32506_32820	0.82	0.07
1.688.het.U_311_44131_44466	1.65	0.15
1.688.het.U_224_31094_31410	29.14	2.57
1.688.het.U_224_32741_33056	27.82	2.45
1.688.het.U_328_648_989__reversed_	27.75	2.45
1.688.het.U_224_35026_35341	40.58	3.58
1.688.het.U_224_36939_37254	88.50	7.80
1.688.het.U_224_38515_38831	42.57	3.75
1.688.het.U_224_39192_39506	32.31	2.85
1.688.het.U_224_34050_34365	26.26	2.32
1.688.het.U_311_32159_32505	1.00	0.09
1.688.het.U_121_6650_7002__reversed_	4.23	0.37
1.688.het.U_320_59878_60234	4.88	0.43
1.688.het.U_302_17510_17845__reversed_	1.00	0.09
1.688.het.U_311_29437_29785	1.50	0.13
1.688.het.Y_148_12287_12637	2.10	0.19
1.688.het.U_328_6741_7093__reversed_	5.93	0.52
1.688.het.U_328_13289_13639__reversed_	23.93	2.11
1.688.het.U_302_1804_2140__reversed_	0.00	0.00
1.688.het.Y_148_57143_57494	0.00	0.00
1.688.het.U_311_14437_14765	0.00	0.00
1.688.het.U_311_16064_16393	0.00	0.00
1.688.het.U_311_14106_14436	0.00	0.00
1.688.het.U_311_13781_14105	0.00	0.00
1.688.het.U_311_14766_15085	0.00	0.00
1.688.het.U_302_2141_2463__reversed_	0.00	0.00
1.688.het.U_311_17657_17979	0.00	0.00
1.688.het.U_311_13115_13448	0.00	0.00
1.688.het.U_311_13449_13780	0.00	0.00
1.688.het.U_311_20528_20841	0.00	0.00
1.688.het.U_311_25030_25358	0.00	0.00
1.688.het.U_311_18626_18930	0.00	0.00
1.688.het.U_311_15740_16063	0.00	0.00
1.688.het.U_311_16394_16712	0.00	0.00
1.688.het.U_311_16713_17017	0.00	0.00
1.688.het.U_311_19257_19574	0.00	0.00
1.688.het.U_311_55984_56287	3.91	0.34
1.688.het.U_295_88284_88616	0.00	0.00
1.688.het.U_311_21174_21489	0.00	0.00
1.688.het.U_302_4144_4482__reversed_	0.00	0.00
1.688.het.U_320_37592_37904	3.64	0.32
1.688.het.U_120_11123_11472__reversed_	3.56	0.31
1.688.het.U_295_2988_3297	2.46	0.22
1.688.het.U_320_6797_7146	10.37	0.91
1.688.het.U_328_53542_53898__reversed_	8.97	0.79
1.688.het.U_328_12597_12937__reversed_	1.87	0.17
1.688.het.U_121_22280_22624__reversed_	1.51	0.13
1.688.het.U_311_29106_29421	5.87	0.52
1.688.het.U_311_30799_31144	3.50	0.31
1.688.het.U_311_25360_25672	0.00	0.00
1.688.het.U_311_23816_24144	0.00	0.00
1.688.het.U_311_24728_25028	0.00	0.00
1.688.het.U_311_20204_20524	0.00	0.00
1.688.het.U_320_41755_42073	6.41	0.57
1.688.het.Y_148_2539_2869	0.00	0.00
1.688.het.Y_148_3191_3524	0.00	0.00
1.688.het.U_311_18310_18619	0.00	0.00
1.688.het.U_311_19876_20203	0.00	0.00
1.688.het.U_311_17980_18309	0.00	0.00
1.688.het.U_311_15413_15739	0.00	0.00
1.688.het.U_311_21491_21821	0.00	0.00
1.688.het.U_311_17018_17335	0.00	0.00
1.688.het.U_311_15086_15412	0.00	0.00
1.688.het.U_311_18931_19255	0.00	0.00
1.688.het.U_311_11793_12134	0.00	0.00
1.688.het.U_311_24145_24449	0.00	0.00
1.688.het.U_311_17336_17656	0.00	0.00
1.688.het.U_311_12782_13114	0.00	0.00
1.688.het.U_311_11446_11792	13.56	1.20
1.688.het.U_320_42386_42707	3.00	0.26
1.688.het.U_302_145_493__reversed_	0.00	0.00
1.688.het.Y_148_53668_54008	1.31	0.12
1.688.het.U_302_16138_16486__reversed_	0.88	0.08
1.688.het.U_311_60235_60584	1.50	0.13
1.688.het.U_121_10150_10489__reversed_	9.54	0.84
1.688.het.U_121_15751_16067__reversed_	0.00	0.00
1.688.het.U_295_78935_79286	1.50	0.13
1.688.het.U_302_50280_50631__reversed_	0.50	0.04
1.688.het.U_302_5491_5835__reversed_	0.00	0.00
1.688.het.U_328_10535_10865__reversed_	1.26	0.11
1.688.het.Y_148_38854_39187	49.59	4.37
1.688.het.Y_148_37931_38264	33.21	2.93
1.688.het.Y_148_16561_16884	0.69	0.06
1.688.het.U_302_2789_3126__reversed_	0.00	0.00
1.688.het.U_302_53813_54160__reversed_	0.46	0.04
1.688.8A.X_8523755_8524105	27.42	2.42
1.688.het.U_311_4403_4751	13.22	1.17
1.688.het.U_121_21944_22279__reversed_	6.20	0.55
1.688.het.U_328_8464_8803__reversed_	0.00	0.00
1.688.het.U_311_38706_39047	15.30	1.35
1.688.het.U_328_3659_4004__reversed_	0.51	0.05
1.688.het.U_320_42708_43055	0.00	0.00
1.688.het.U_302_10621_10971__reversed_	0.00	0.00
1.688.het.U_320_2449_2788	1.00	0.09
1.688.het.U_224_40918_41268	0.00	0.00
1.688.het.U_302_61890_62241__reversed_	18.90	1.67
1.688.het.U_295_860_1211	0.00	0.00
1.688.het.U_302_55206_55553__reversed_	5.07	0.45
1.688.het.Y_148_58541_58883	0.34	0.03
1.688.het.U_311_22149_22481	0.60	0.05
1.688.het.Y_148_59230_59581	1.07	0.09
1.688.het.U_121_18185_18533__reversed_	13.18	1.16
1.688.14A.X_15835069_15835404__reversed_	10.34	0.91
1.688.14A.X_15833256_15833608__reversed_	8.89	0.78
1.688.het.Y_148_2871_3190	0.00	0.00
1.688.14A.X_15836532_15836885__reversed_	6.13	0.54
1.688.het.U_328_1648_1975__reversed_	1.00	0.09
1.688.14A.X_15837656_15837990__reversed_	30.00	2.64
1.688.het.U_295_30083_30437	15.50	1.37
1.688.14A.X_15834379_15834737__reversed_	21.73	1.92
1.688.14A.X_15832588_15832921__reversed_	13.36	1.18
1.688.het.U_320_36925_37274	0.00	0.00
1.688.het.U_311_43108_43450	11.75	1.04
1.688.het.Y_148_63734_64076	3.88	0.34
1.688.het.U_311_58958_59279	2.92	0.26
1.688.het.U_295_27676_28011	28.12	2.48
1.688.14A.X_15839023_15839379__reversed_	54.77	4.83
1.688.het.U_311_26015_26364	5.53	0.49
1.688.het.U_328_22318_22669__reversed_	6.41	0.56
1.688.8A.X_8519435_8519785	83.21	7.34
1.688.het.U_328_25118_25468__reversed_	7.09	0.62
1.688.het.U_120_13568_13916__reversed_	5.59	0.49
1.688.het.Y_148_8425_8767	1.16	0.10
1.688.het.U_311_39048_39365	3.99	0.35
1.688.het.U_302_11668_12006__reversed_	7.33	0.65
1.688.het.U_302_46077_46420__reversed_	2.36	0.21
1.688.het.U_295_88618_88968	0.00	0.00
1.688.het.Y_148_61653_61999	0.00	0.00
1.688.het.U_121_23646_23982__reversed_	2.29	0.20
1.688.het.U_302_49934_50279__reversed_	3.16	0.28
1.688.het.U_320_3479_3830	1.13	0.10
1.688.het.U_302_48521_48874__reversed_	9.99	0.88
1.688.het.U_295_76120_76471	1.43	0.13
1.688.het.U_311_58630_58937	10.11	0.89
1.688.14A.X_15842416_15842768__reversed_	91.68	8.08
1.688.het.U_320_11470_11799	7.65	0.67
1.688.het.U_328_7094_7433__reversed_	2.57	0.23
1.688.het.Y_148_57495_57845	21.28	1.88
1.688.het.U_121_9442_9788__reversed_	1.08	0.10
1.688.het.U_120_9729_10077__reversed_	2.78	0.24
1.688.het.U_295_75076_75420	15.82	1.39
1.688.het.Y_148_20403_20753	171.51	15.12
1.688.het.Y_148_15485_15836	8.98	0.79
1.688.het.Y_148_21480_21828	27.90	2.46
1.688.het.U_295_87257_87589	1.45	0.13
1.688.het.Y_148_65395_65740	0.96	0.08
1.688.het.Y_148_14406_14759	0.57	0.05
1.688.het.U_328_25828_26175__reversed_	0.84	0.07
1.688.het.U_120_7275_7625__reversed_	8.82	0.78
1.688.het.U_120_22661_23011__reversed_	12.43	1.10
1.688.het.U_295_57978_58316	8.83	0.78
1.688.het.U_295_56216_56554	12.92	1.14
1.688.het.U_295_62103_62440	19.33	1.70
1.688.het.U_295_63410_63746	6.94	0.61
1.688.het.U_302_18199_18513__reversed_	6.38	0.56
1.688.het.U_311_36643_36987	162.35	14.31
1.688.het.U_121_17485_17822__reversed_	2.95	0.26
1.688.het.U_311_54595_54895	23.70	2.09
1.688.het.U_295_10974_11282	0.00	0.00
1.688.het.U_121_26372_26714__reversed_	0.00	0.00
1.688.het.U_295_56555_56919	51.14	4.51
1.688.het.U_311_34211_34567	1.83	0.16
1.688.het.U_120_14616_14966__reversed_	3.25	0.29
1.688.het.U_120_17414_17762__reversed_	6.72	0.59
1.688.het.U_320_10859_11187	18.99	1.67
1.688.het.U_320_1928_2230	0.86	0.08
1.688.het.U_328_17463_17809__reversed_	6.27	0.55
1.688.het.U_120_4469_4816__reversed_	8.05	0.71
1.688.het.Y_148_8768_9114	3.34	0.29
1.688.het.Y_148_9115_9463	3.55	0.31
1.688.het.Y_148_8078_8424	2.89	0.25
1.688.het.U_328_16072_16420__reversed_	2.95	0.26
1.688.het.U_295_79640_79990	0.00	0.00
1.688.het.U_121_21604_21943__reversed_	2.60	0.23
1.688.het.U_302_47112_47461__reversed_	5.49	0.48
1.688.het.U_311_27390_27732	9.23	0.81
1.688.het.U_120_13223_13567__reversed_	56.70	5.00
1.688.het.U_320_5037_5382	60.22	5.31
1.688.14A.X_15839380_15839745__reversed_	50.17	4.42
1.688.het.U_120_984_1303__reversed_	1.24	0.11
1.688.het.Y_148_61303_61652	0.00	0.00
1.688.het.U_295_81753_82101	5.99	0.53
1.688.het.Y_148_56449_56791	2.53	0.22
1.688.het.U_311_39729_40073	2.65	0.23
1.688.het.U_320_9842_10168	2.00	0.18
1.688.het.U_302_50632_50980__reversed_	2.00	0.18
1.688.het.U_328_9496_9839__reversed_	2.82	0.25
1.688.het.Y_148_66068_66414	0.00	0.00
1.688.het.U_295_74016_74370	3.00	0.26
1.688.het.U_121_17823_18184__reversed_	0.05	0.00
1.688.het.U_121_9090_9441__reversed_	1.90	0.17
1.688.het.U_302_6859_7206__reversed_	0.89	0.08
1.688.het.U_302_12694_13044__reversed_	0.07	0.01
1.688.het.U_320_2789_3142	0.14	0.01
1.688.het.U_311_39381_39728	8.39	0.74
1.688.het.U_120_23710_24053__reversed_	1.62	0.14
1.688.het.U_120_294_638__reversed_	1.32	0.12
1.688.het.U_311_40752_41097	9.75	0.86
1.688.het.U_311_37671_38007	13.13	1.16
1.688.het.U_121_25355_25690__reversed_	3.63	0.32
1.688.het.U_121_24329_24664__reversed_	23.08	2.03
1.688.het.Y_148_42206_42558	75.05	6.62
1.688.het.Y_148_46697_47048	22.40	1.98
1.688.het.U_320_8192_8522	3.03	0.27
1.688.het.U_295_74720_75075	25.70	2.27
1.688.het.U_320_14092_14435	14.23	1.25
1.688.het.U_328_5045_5358__reversed_	4.44	0.39
1.688.14A.X_15840109_15840469__reversed_	49.13	4.33
1.688.14A.X_15844648_15845006__reversed_	120.23	10.60
1.688.14A.X_15844292_15844647__reversed_	98.45	8.68
1.688.het.U_224_37549_37854	14.29	1.26
1.688.het.U_224_35974_36278	45.74	4.03
1.688.het.U_120_2705_3058__reversed_	11.87	1.05
1.688.het.U_121_27752_28087__reversed_	1.77	0.16
1.688.het.U_121_20598_20933__reversed_	3.71	0.33
1.688.het.U_295_516_859	2.49	0.22
1.688.het.U_328_26176_26525__reversed_	4.06	0.36
1.688.het.U_302_67482_67828__reversed_	0.00	0.00
1.688.het.U_295_80347_80699	1.80	0.16
1.688.het.U_320_38002_38352	4.98	0.44
1.688.het.U_328_27574_27920__reversed_	11.77	1.04
1.688.het.U_311_50951_51270	6.00	0.53
1.688.het.U_320_1391_1690	0.50	0.04
1.688.het.U_295_54489_54826	32.68	2.88
1.688.het.U_295_59364_59701	24.49	2.16
1.688.het.U_295_60040_60377	19.47	1.72
1.688.het.U_295_59702_60039	19.35	1.71
1.688.het.U_295_60378_60715	18.23	1.61
1.688.het.U_295_45592_45929	18.74	1.65
1.688.het.U_311_40410_40751	1.41	0.12
1.688.het.U_121_5604_5950__reversed_	25.70	2.27
1.688.het.U_320_700_1047	29.44	2.60
1.688.het.U_328_11563_11910__reversed_	57.33	5.05
1.688.het.U_120_6229_6575__reversed_	10.36	0.91
1.688.het.U_295_67029_67376	4.45	0.39
1.688.het.U_311_53186_53501	4.17	0.37
1.688.het.U_328_16767_17112__reversed_	6.24	0.55
1.688.het.U_311_27054_27366	0.04	0.00
1.688.het.U_302_19881_20231__reversed_	2.56	0.23
1.688.het.U_295_66700_67028	0.00	0.00
1.688.het.U_295_10295_10629	0.00	0.00
1.688.het.U_328_52132_52483__reversed_	1.39	0.12
1.688.het.Y_148_66769_67120	2.00	0.18
1.688.het.U_328_990_1322__reversed_	18.08	1.59
1.688.het.U_302_66789_67124__reversed_	1.63	0.14
1.688.het.Y_148_58884_59229	0.18	0.02
1.688.het.U_295_4842_5188	3.00	0.26
1.688.het.U_302_61533_61889__reversed_	1.52	0.13
1.688.het.U_302_3800_4143__reversed_	0.00	0.00
1.688.het.Y_148_3866_4217	0.95	0.08
1.688.het.U_302_49583_49933__reversed_	1.58	0.14
1.688.het.U_302_6179_6516__reversed_	0.00	0.00
1.688.het.U_302_64354_64692__reversed_	0.00	0.00
1.688.het.U_320_42074_42385	0.00	0.00
1.688.het.U_302_827_1138__reversed_	58.38	5.15
1.688.het.U_302_1139_1477__reversed_	0.48	0.04
1.688.het.U_320_39051_39398	14.96	1.32
1.688.het.U_302_59077_59413__reversed_	2.09	0.18
1.688.het.U_295_8666_8991	2.60	0.23
1.688.het.U_302_5836_6178__reversed_	0.00	0.00
1.688.het.U_295_84903_85249	0.00	0.00
1.688.het.U_311_25673_26014	4.01	0.35
1.688.het.U_302_45088_45421__reversed_	0.00	0.00
1.688.het.U_121_16095_16429__reversed_	0.00	0.00
1.688.14A.X_15832237_15832587__reversed_	30.54	2.69
1.688.het.U_302_58035_58373__reversed_	1.74	0.15
1.688.het.U_302_61182_61532__reversed_	10.09	0.89
1.688.het.U_122_58277_58620__reversed_	0.00	0.00
1.688.het.U_328_18104_18451__reversed_	4.23	0.37
1.688.het.U_302_7888_8228__reversed_	0.00	0.00
1.688.het.U_295_79287_79639	4.00	0.35
1.688.het.U_120_25449_25788__reversed_	0.06	0.01
1.688.het.U_302_495_826__reversed_	8.81	0.78
1.688.het.U_120_26114_26428__reversed_	0.00	0.00
1.688.het.U_120_25790_26107__reversed_	0.00	0.00
1.688.het.U_328_2323_2623__reversed_	2.50	0.22
1.688.het.Y_148_19330_19676	8.62	0.76
1.688.het.U_295_70140_70486	8.50	0.75
1.688.het.U_295_8992_9295	0.00	0.00
1.688.het.Y_148_2198_2538	0.00	0.00
1.688.het.U_295_86552_86903	2.18	0.19
1.688.het.U_121_17146_17484__reversed_	0.00	0.00
1.688.het.U_302_54866_55205__reversed_	0.01	0.00
1.688.het.Y_148_56120_56448	0.00	0.00
1.688.het.Y_148_51914_52250	0.00	0.00
1.688.het.Y_148_47742_48079	0.67	0.06
1.688.het.Y_148_48770_49106	0.00	0.00
1.688.het.U_311_19575_19875	0.00	0.00
1.688.het.Y_148_3527_3865	1.00	0.09
1.688.het.U_311_23138_23473	0.67	0.06
1.688.het.Y_148_1858_2193	0.00	0.00
1.688.het.U_302_1478_1803__reversed_	0.00	0.00
1.688.het.U_328_1995_2302__reversed_	2.00	0.18
1.688.het.U_121_30143_30483__reversed_	0.00	0.00
1.688.het.U_311_51288_51604	9.55	0.84
1.688.het.U_320_36037_36388	3.94	0.35
1.688.het.U_320_34857_35201	3.50	0.31
1.688.het.U_320_8523_8875	6.92	0.61
1.688.het.U_320_3831_4182	1.60	0.14
1.688.het.U_320_5383_5736	18.47	1.63
1.688.het.Y_148_37539_37882	32.70	2.88
1.688.het.Y_148_38461_38805	27.73	2.44
1.688.het.U_328_52484_52836__reversed_	2.00	0.18
1.688.het.U_311_47042_47351	13.96	1.23
1.688.het.U_302_12007_12347__reversed_	0.57	0.05
1.688.het.U_302_38956_39302__reversed_	27.38	2.41
1.688.het.U_320_39705_40061	0.00	0.00
1.688.het.U_121_22963_23301__reversed_	4.10	0.36
1.688.het.U_302_3462_3799__reversed_	1.00	0.09
1.688.het.U_120_24054_24403__reversed_	3.09	0.27
1.688.het.U_328_5359_5708__reversed_	1.22	0.11
1.688.het.U_311_28770_29105	5.58	0.49
1.688.het.U_320_40062_40412	0.67	0.06
1.688.het.U_311_31830_32140	2.89	0.25
1.688.het.U_302_55554_55911__reversed_	9.93	0.88
1.688.het.Y_148_524_868	0.07	0.01
1.688.het.U_295_75421_75768	0.58	0.05
1.688.het.U_302_66122_66449__reversed_	3.26	0.29
1.688.het.U_302_63654_64003__reversed_	1.76	0.15
1.688.het.U_295_68760_69114	1.05	0.09
1.688.het.U_295_69812_70125	0.50	0.04
1.688.8D.X_8981204_8981572__reversed_	49.88	4.40
1.688.het.U_302_60131_60486__reversed_	4.00	0.35
1.688.het.U_328_2633_2948__reversed_	36.22	3.19
1.688.het.U_302_60487_60825__reversed_	40.26	3.55
1.688.het.U_121_1_311__reversed_	1.00	0.09
1.688.het.U_295_47908_48245	16.84	1.48
1.688.het.U_295_48928_49266	5.88	0.52
1.688.het.U_295_61076_61414	40.54	3.57
1.688.het.U_295_55188_55526	15.26	1.35
1.688.het.U_121_19560_19896__reversed_	0.00	0.00
1.688.het.U_302_45445_45746__reversed_	0.00	0.00
1.688.het.U_302_46773_47111__reversed_	0.04	0.00
1.688.14A.X_15845718_15846061__reversed_	48.32	4.26
1.688.het.Y_148_65048_65394	3.00	0.26
1.688.het.U_311_42128_42464	9.82	0.87
1.688.het.U_295_72960_73317	1.83	0.16
1.688.het.U_302_9597_9942__reversed_	0.00	0.00
1.688.het.U_302_13045_13397__reversed_	0.00	0.00
1.688.het.U_311_26708_27053	1.96	0.17
